range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
64767,14,16238.6,23123.4,152,16707.6,21274,41,21,30,63,skewed_2
65145,14,16238.6,23123.4,152,16926.5,21472.9,37,22,23,54,skewed_2
60565,14,16238.6,23123.4,10,7328.3,10251.9,48,37,29,52,non_skewed
60331,14,16238.6,23123.4,2,28627,40145.3,37,30,33,44,skewed_2
60525,14,16238.6,23123.4,52,13583.5,18181.2,48,62,88,55,skewed_1
65444,14,16238.6,23123.4,376,15393.5,20841.6,160,46,66,80,skewed_2
60527,14,16238.6,23123.4,2,19715.5,27819.7,38,22,28,28,skewed_2
60523,14,16238.6,23123.4,2,25992.5,36691.1,30,31,20,32,non_skewed
63985,14,16238.6,23123.4,48,19538.6,24859.6,94,46,68,46,skewed_2
60185,14,16238.6,23123.4,14,22447.1,22772.7,47,54,46,44,vector
60185,14,16238.6,23123.4,2,2944.5,3574.42,30,20,19,20,non_skewed
60527,14,16238.6,23123.4,2,24603,34731.7,30,31,21,22,non_skewed
60185,14,16238.6,23123.4,2,25876,35823.4,53,24,20,43,non_skewed
60566,14,16238.6,23123.4,2,24116,34098.1,25,31,29,24,vector
62771,14,16238.6,23123.4,12,23992.4,28915.4,41,42,42,54,skewed_1
64973,14,16238.6,23123.4,4,28117.5,33202.7,51,39,35,77,non_skewed
60185,14,16238.6,23123.4,4,13613.8,19078.7,61,41,38,47,non_skewed
60185,14,16238.6,23123.4,8,26138.8,27441.4,53,40,37,30,vector
63502,14,16238.6,23123.4,8,16757.4,26418.2,51,21,23,32,skewed_2
63124,14,16238.6,23123.4,10,28085,29750.7,36,22,23,62,skewed_2
60526,14,16238.6,23123.4,4,18266.5,21143.2,47,34,38,46,skewed_2
60185,14,16238.6,23123.4,2,26942,37397.5,47,23,19,38,non_skewed
60185,14,16238.6,23123.4,10,11037.3,15604.5,74,47,59,57,skewed_2
64980,14,16238.6,23123.4,134,18069.7,23894.1,48,46,67,57,skewed_2
60185,14,16238.6,23123.4,2,24203,33521.1,41,22,21,24,non_skewed
62342,14,16238.6,23123.4,165,15772.3,19433.2,69,64,71,100,skewed_2
60526,14,16238.6,23123.4,10,6738.3,7863.47,44,39,40,45,skewed_2
62506,14,16238.6,23123.4,14,27301,28592.5,91,46,58,49,skewed_2
60510,14,16238.6,23123.4,4,4814.75,5706.13,43,28,31,54,skewed_2
60520,14,16238.6,23123.4,8,20265.6,21537.7,56,43,52,32,vector
62355,14,16238.6,23123.4,98,19656.7,22936.5,40,21,22,62,skewed_2
60526,14,16238.6,23123.4,2,9608,13524.1,35,24,19,33,non_skewed
60497,14,16238.6,23123.4,10,11839.2,12585.9,37,38,36,40,non_skewed
60564,14,16238.6,23123.4,8,15565,25981.7,62,37,29,42,non_skewed
60520,14,16238.6,23123.4,2,22850,32242.7,40,22,31,22,skewed_2
60185,14,16238.6,23123.4,2,5142.5,6562.66,37,21,25,20,vector
61918,14,16238.6,23123.4,100,16712,23130,95,38,36,60,non_skewed
60522,14,16238.6,23123.4,2,12095,17035.6,35,36,20,27,non_skewed
60319,14,16238.6,23123.4,2,23631,33062.9,37,22,19,21,non_skewed
60185,14,16238.6,23123.4,2,9323.5,12471.2,31,20,19,20,non_skewed
60759,14,16238.6,23123.4,2,30421.5,42963.1,43,22,22,56,skewed_2
60188,14,16238.6,23123.4,2,19431,26937.9,28,21,20,21,non_skewed
64606,14,16238.6,23123.4,8,18478.4,24503.9,59,22,30,42,skewed_2
60687,14,16238.6,23123.4,110,19275.3,23652.8,49,58,46,108,non_skewed
60481,14,16238.6,23123.4,2,22124,31160.8,31,22,20,21,non_skewed
60523,14,16238.6,23123.4,8,23647.2,26339.2,46,40,38,42,non_skewed
60363,14,16238.6,23123.4,8,11160.8,19451.1,33,34,33,21,vector
60185,14,16238.6,23123.4,2,5764,7437.35,36,21,19,20,non_skewed
60185,14,16238.6,23123.4,2,21726.5,30013.1,45,31,33,29,vector
60520,14,16238.6,23123.4,2,28348.5,40018.7,31,29,21,23,non_skewed
60525,14,16238.6,23123.4,2,9225.5,12981.8,28,25,19,21,non_skewed
65521,14,16238.6,23123.4,58,11433.4,20328.5,43,68,66,58,skewed_1
60541,14,16238.6,23123.4,12,15224.9,19409.6,61,67,59,76,non_skewed
60521,14,16238.6,23123.4,6,11455.7,12981.6,36,48,26,42,non_skewed
60185,14,16238.6,23123.4,4,17728.5,22310.9,75,50,55,62,skewed_2
60338,14,16238.6,23123.4,2,30076,42204.4,31,30,20,23,non_skewed
60185,14,16238.6,23123.4,12,4284.08,7633.48,37,44,39,68,skewed_1
60185,14,16238.6,23123.4,2,23070.5,31915.3,43,31,31,29,vector
60185,14,16238.6,23123.4,2,11169,15091.1,37,20,19,19,non_skewed
64413,14,16238.6,23123.4,4,19400.5,30742,49,30,35,47,skewed_2
60522,14,16238.6,23123.4,2,25283,35686.3,39,31,20,24,non_skewed
60541,14,16238.6,23123.4,14,15793.9,16792.2,45,45,56,48,skewed_1
60400,14,16238.6,23123.4,12,10727.4,16555.2,37,45,56,54,skewed_1
60520,14,16238.6,23123.4,2,18002,25386.5,32,22,19,21,non_skewed
65031,14,16238.6,23123.4,152,16837.6,21376.7,43,21,22,62,skewed_2
64214,14,16238.6,23123.4,44,19488.9,21954,37,22,22,69,skewed_2
61232,14,16238.6,23123.4,4,21605.8,28896.5,55,23,23,44,skewed_2
60526,14,16238.6,23123.4,2,26162.5,36935.7,36,30,21,22,non_skewed
60185,14,16238.6,23123.4,6,17975.8,19254.2,49,39,34,48,non_skewed
60523,14,16238.6,23123.4,6,16708.5,18844.5,53,42,40,74,non_skewed
60185,14,16238.6,23123.4,2,13076.5,17785.9,36,20,26,21,skewed_2
60526,14,16238.6,23123.4,2,30265,42737.5,31,30,21,24,non_skewed
60429,14,16238.6,23123.4,2,11492,16051.3,33,25,19,21,non_skewed
60185,14,16238.6,23123.4,2,23885.5,33070.7,47,23,33,31,skewed_2
60526,14,16238.6,23123.4,6,22924.2,25330.5,88,49,56,56,skewed_2
60378,14,16238.6,23123.4,2,18895,26448.6,34,21,21,21,skewed_2
60185,14,16238.6,23123.4,2,2441,2743.57,32,19,27,21,skewed_2
64475,14,16238.6,23123.4,8,29795.9,31827.7,41,22,21,42,non_skewed
60185,14,16238.6,23123.4,2,24489,34026,41,23,27,24,skewed_2
60185,14,16238.6,23123.4,2,9953,13361.5,30,20,19,21,non_skewed
60523,14,16238.6,23123.4,2,25491,35981.8,37,31,20,22,non_skewed
63929,14,16238.6,23123.4,4,18818,30559.9,54,37,42,58,skewed_2
64341,14,16238.6,23123.4,152,16124,20846.9,69,55,84,71,skewed_2
60185,14,16238.6,23123.4,2,12642,17164.3,30,21,18,20,non_skewed
62968,14,16238.6,23123.4,26,11665.5,15742.8,65,39,49,57,skewed_2
60386,14,16238.6,23123.4,2,26905,37787.8,42,31,19,23,non_skewed
60185,14,16238.6,23123.4,2,26260.5,36561,41,22,21,22,non_skewed
60476,14,16238.6,23123.4,2,18324,25779.7,32,22,20,21,non_skewed
65194,14,16238.6,23123.4,152,16976.6,21472.8,58,43,53,64,skewed_2
60353,14,16238.6,23123.4,6,14826.3,16002.6,48,41,40,41,non_skewed
60358,14,16238.6,23123.4,2,29058,40793,34,31,21,23,non_skewed
60185,14,16238.6,23123.4,2,16007,22058.9,45,22,20,21,non_skewed
60521,14,16238.6,23123.4,2,28750.5,40588.6,23,30,21,23,non_skewed
61441,14,16238.6,23123.4,8,20060.1,27492.4,36,22,31,42,skewed_2
65300,14,16238.6,23123.4,24,12957.8,19551.8,78,46,52,55,skewed_2
60185,14,16238.6,23123.4,4,8799.25,9579.68,41,32,38,42,skewed_2
64688,14,16238.6,23123.4,4,27471.8,32460.8,59,38,41,56,skewed_2
60521,14,16238.6,23123.4,4,27397.2,31577.9,36,30,35,53,skewed_2
60524,14,16238.6,23123.4,6,9969.83,10880.1,43,41,26,34,non_skewed
60570,14,16238.6,23123.4,40,17552.9,20499.8,35,52,55,40,skewed_1
60512,14,16238.6,23123.4,2,20015.5,28222.8,36,22,20,21,non_skewed
60185,14,16238.6,23123.4,2,2851,3378.56,31,20,20,27,skewed_2
60511,14,16238.6,23123.4,8,8262.62,13012.3,61,49,40,32,vector
60185,14,16238.6,23123.4,6,12236.5,17270.3,62,54,46,65,non_skewed
60521,14,16238.6,23123.4,2,14165.5,19962.3,37,26,19,28,non_skewed
60185,14,16238.6,23123.4,2,19377.5,26810,43,29,20,21,non_skewed
63838,14,16238.6,23123.4,152,16012.1,20728.7,48,48,60,43,vector
64751,14,16238.6,23123.4,2,32376.5,45785.9,43,23,30,49,skewed_2
60436,14,16238.6,23123.4,6,14098.5,19735.4,63,40,29,63,non_skewed
64009,14,16238.6,23123.4,20,22542.8,25655.5,45,45,51,56,skewed_1
60185,14,16238.6,23123.4,6,11653,12718.1,43,42,20,40,non_skewed
60393,14,16238.6,23123.4,14,12512.6,14813.5,40,61,36,51,non_skewed
62081,14,16238.6,23123.4,90,13617.4,18471.3,42,33,44,50,skewed_2
60527,14,16238.6,23123.4,2,19832,27984.5,29,22,21,29,non_skewed
61332,14,16238.6,23123.4,30,21393.6,24936.9,45,51,47,46,skewed_1
60523,14,16238.6,23123.4,6,9700.33,11521.6,39,30,27,30,non_skewed
64908,14,16238.6,23123.4,10,23822.6,27136.9,53,32,32,47,skewed_2
60522,14,16238.6,23123.4,4,3886,4430.59,44,33,26,42,non_skewed
61100,14,16238.6,23123.4,14,19564.8,24003.2,49,47,39,68,non_skewed
63782,14,16238.6,23123.4,34,17551.3,20669.4,65,38,45,57,skewed_2
65018,14,16238.6,23123.4,152,16461.5,21107,59,47,66,44,vector
60185,14,16238.6,23123.4,2,2927,3425.23,33,21,19,27,non_skewed
60185,14,16238.6,23123.4,4,12570.8,17508.5,52,41,43,55,skewed_2
60185,14,16238.6,23123.4,2,21962,30460.7,40,30,29,34,non_skewed
60734,14,16238.6,23123.4,2,30418,42945.4,54,22,23,43,skewed_2
60185,14,16238.6,23123.4,14,16238.6,23123.4,75,50,72,77,skewed_2
60520,14,16238.6,23123.4,40,3758.12,8161.72,57,52,61,33,vector
60185,14,16238.6,23123.4,4,24245,27455.1,72,66,46,59,non_skewed
64085,14,16238.6,23123.4,8,18507.9,22993.2,46,21,38,28,skewed_2
65079,14,16238.6,23123.4,30,18407.3,24807.7,58,35,31,57,non_skewed
48730,40,3758.12,8161.72,2,14787.5,20902.8,41,25,19,28,non_skewed
57656,40,3758.12,8161.72,2,28842,40768.9,72,37,50,85,skewed_2
64156,40,3758.12,8161.72,24,19620.2,23150.6,41,40,62,73,skewed_2
65080,40,3758.12,8161.72,546,16033.7,20633.6,59,41,60,35,vector
48690,40,3758.12,8161.72,6,6690.67,8233.69,36,22,19,35,non_skewed
48687,40,3758.12,8161.72,2,13220,18625.2,27,26,18,20,non_skewed
48686,40,3758.12,8161.72,2,17350.5,23886.8,44,20,19,27,non_skewed
48686,40,3758.12,8161.72,6,16126.5,17137.1,36,42,29,44,non_skewed
48686,40,3758.12,8161.72,2,5145,6564.78,37,20,19,28,non_skewed
48686,40,3758.12,8161.72,16,16887.1,19752.2,34,37,49,46,skewed_1
48686,40,3758.12,8161.72,2,17820,24494.2,27,21,19,20,non_skewed
65107,40,3758.12,8161.72,113,17563.8,21861.6,42,48,64,68,skewed_1
63930,40,3758.12,8161.72,152,16258.9,20920,59,22,41,61,skewed_2
49635,40,3758.12,8161.72,12,17649.3,20283.5,59,22,33,26,skewed_2
60963,40,3758.12,8161.72,2,30554,43076.9,75,54,69,75,skewed_2
60835,40,3758.12,8161.72,12,16798.9,22341.3,98,58,55,27,vector
65120,40,3758.12,8161.72,24,21626.3,25527.8,64,48,53,28,vector
55258,40,3758.12,8161.72,2,27904.5,38755.8,46,32,35,71,skewed_2
48691,40,3758.12,8161.72,2,10994,15482.8,40,25,19,21,non_skewed
48686,40,3758.12,8161.72,6,3367.17,3711.98,35,41,29,40,non_skewed
64875,40,3758.12,8161.72,4,26436.5,31950.3,86,50,65,88,skewed_2
65320,40,3758.12,8161.72,151,16865.7,21283.8,38,54,41,145,skewed_1
48686,40,3758.12,8161.72,4,4330,7037.48,30,33,31,33,skewed_1
48686,40,3758.12,8161.72,6,14623.3,16967.9,28,27,19,30,non_skewed
62052,40,3758.12,8161.72,24,17164.2,19884.5,41,48,73,41,skewed_1
48686,40,3758.12,8161.72,2,20307.5,28136.5,29,20,19,27,non_skewed
54941,40,3758.12,8161.72,2,27614.5,38717.6,51,31,34,65,skewed_2
48688,40,3758.12,8161.72,2,2555.5,3544.73,36,24,20,19,vector
60078,40,3758.12,8161.72,6,29781,32094.5,52,32,35,59,skewed_2
65500,40,3758.12,8161.72,5506,16259.4,20751.4,54,59,54,27,vector
61875,40,3758.12,8161.72,16,28133.2,29567.1,64,24,34,40,skewed_2
48686,40,3758.12,8161.72,2,9807.5,13287.2,30,20,20,20,skewed_2
48690,40,3758.12,8161.72,20,14666.3,17260.4,36,40,50,31,vector
48686,40,3758.12,8161.72,2,10345.5,14380.4,29,20,18,20,non_skewed
64571,40,3758.12,8161.72,78,17313.6,21855.6,64,23,34,40,skewed_2
48686,40,3758.12,8161.72,6,2772.33,2488.12,28,23,20,22,non_skewed
48686,40,3758.12,8161.72,2,6064,7973.34,28,20,20,31,skewed_2
65391,40,3758.12,8161.72,152,16850.7,21358.8,60,23,34,68,skewed_2
48686,40,3758.12,8161.72,8,7335.62,8131.64,29,33,34,28,vector
48692,40,3758.12,8161.72,2,5922.5,8312.04,40,25,19,21,non_skewed
65005,40,3758.12,8161.72,14,25785.1,28563.6,65,22,34,27,skewed_2
65134,40,3758.12,8161.72,152,16868,21350,75,56,48,27,vector
48686,40,3758.12,8161.72,4,19747.2,22265.3,28,35,27,21,vector
48686,40,3758.12,8161.72,2,3683.5,4562.96,26,20,20,21,skewed_2
59402,40,3758.12,8161.72,6,20846.8,29957.4,66,31,47,98,skewed_2
59658,40,3758.12,8161.72,6,20742.8,24431.1,53,31,35,56,skewed_2
65371,40,3758.12,8161.72,176,16993.8,21924.9,59,58,51,70,non_skewed
48692,40,3758.12,8161.72,4,14505.8,20898,50,27,24,39,non_skewed
64891,40,3758.12,8161.72,152,16458,21105.8,42,42,56,27,vector
52142,40,3758.12,8161.72,4,26346.8,29842.9,53,30,34,60,skewed_2
65527,40,3758.12,8161.72,1237,16806.5,21365.3,39,40,53,269,skewed_1
48693,40,3758.12,8161.72,2,3830.5,5354.92,36,24,20,19,vector
63997,40,3758.12,8161.72,20,29101.1,30111.2,52,31,34,38,skewed_2
48729,40,3758.12,8161.72,2,9782.5,13823.2,37,26,18,21,non_skewed
60646,40,3758.12,8161.72,2,30407.5,42835.8,53,24,33,58,skewed_2
63444,40,3758.12,8161.72,2,31997.5,44544.2,51,24,35,59,skewed_2
59694,40,3758.12,8161.72,2,29905.5,42199.4,50,25,33,55,skewed_2
61093,40,3758.12,8161.72,40,15270,20902.8,65,30,34,38,skewed_2
48691,40,3758.12,8161.72,2,19492,27500.8,38,24,19,20,non_skewed
48686,40,3758.12,8161.72,2,18205,25146.1,37,21,19,19,non_skewed
48693,40,3758.12,8161.72,2,19588,27639.4,37,24,18,20,non_skewed
48730,40,3758.12,8161.72,8,12914.9,18821.9,52,42,27,42,non_skewed
48686,40,3758.12,8161.72,2,5549,7133.29,22,21,19,20,non_skewed
62745,40,3758.12,8161.72,6,17817.3,26549.4,69,44,56,88,skewed_2
48686,40,3758.12,8161.72,2,8853,12329.1,22,19,18,21,non_skewed
62426,40,3758.12,8161.72,2,31323.5,44057.7,51,24,34,54,skewed_2
48686,40,3758.12,8161.72,2,7066,9281.48,21,20,19,20,non_skewed
59019,40,3758.12,8161.72,2,29787,41412.4,50,24,35,54,skewed_2
63276,40,3758.12,8161.72,50,15844.4,22184.6,59,30,34,35,skewed_2
59903,40,3758.12,8161.72,32,20159.9,24427.6,81,59,70,40,vector
64767,40,3758.12,8161.72,152,16707.6,21274,59,23,34,27,skewed_2
65145,40,3758.12,8161.72,152,16926.5,21472.9,52,23,34,40,skewed_2
48731,40,3758.12,8161.72,10,7328.3,10251.9,44,40,33,46,non_skewed
56963,40,3758.12,8161.72,2,28627,40145.3,57,24,35,59,skewed_2
58248,40,3758.12,8161.72,52,13583.5,18181.2,39,58,70,60,skewed_1
65444,40,3758.12,8161.72,376,15393.5,20841.6,98,55,60,27,vector
48693,40,3758.12,8161.72,2,19715.5,27819.7,27,24,19,21,non_skewed
51889,40,3758.12,8161.72,2,25992.5,36691.1,49,23,36,88,skewed_2
63985,40,3758.12,8161.72,48,19538.6,24859.6,74,48,60,27,vector
48686,40,3758.12,8161.72,14,22447.1,22772.7,40,36,36,26,vector
48686,40,3758.12,8161.72,2,2944.5,3574.42,36,20,20,21,skewed_2
49118,40,3758.12,8161.72,2,24603,34731.7,52,23,33,68,skewed_2
51156,40,3758.12,8161.72,2,25876,35823.4,59,24,34,66,skewed_2
48732,40,3758.12,8161.72,2,24116,34098.1,27,26,17,20,non_skewed
62771,40,3758.12,8161.72,12,23992.4,28915.4,51,22,34,27,skewed_2
64973,40,3758.12,8161.72,4,28117.5,33202.7,58,37,40,80,skewed_2
48686,40,3758.12,8161.72,4,13613.8,19078.7,36,34,20,33,non_skewed
52746,40,3758.12,8161.72,8,26138.8,27441.4,60,24,35,37,skewed_2
63502,40,3758.12,8161.72,8,16757.4,26418.2,52,23,34,27,skewed_2
63167,40,3758.12,8161.72,10,28085,29750.7,58,22,35,26,skewed_2
48692,40,3758.12,8161.72,4,18266.5,21143.2,36,28,25,33,non_skewed
53335,40,3758.12,8161.72,2,26942,37397.5,50,25,34,70,skewed_2
48686,40,3758.12,8161.72,10,11037.3,15604.5,46,31,28,70,non_skewed
64980,40,3758.12,8161.72,134,18069.7,23894.1,43,33,46,26,vector
48686,40,3758.12,8161.72,2,24203,33521.1,37,28,19,20,non_skewed
62342,40,3758.12,8161.72,165,15772.3,19433.2,108,47,53,114,skewed_2
48692,40,3758.12,8161.72,10,6738.3,7863.47,36,29,38,49,skewed_2
62506,40,3758.12,8161.72,14,27301,28592.5,86,49,58,26,vector
48686,40,3758.12,8161.72,4,4814.75,5706.13,28,33,19,28,non_skewed
48686,40,3758.12,8161.72,8,20265.6,21537.7,50,43,42,27,vector
62355,40,3758.12,8161.72,98,19656.7,22936.5,58,22,34,28,skewed_2
48692,40,3758.12,8161.72,2,9608,13524.1,36,26,20,20,non_skewed
48686,40,3758.12,8161.72,10,11839.2,12585.9,39,30,22,28,non_skewed
57470,40,3758.12,8161.72,8,15565,25981.7,68,40,40,40,skewed_2
48686,40,3758.12,8161.72,2,22850,32242.7,44,37,35,47,non_skewed
48686,40,3758.12,8161.72,2,5142.5,6562.66,36,20,20,21,skewed_2
62163,40,3758.12,8161.72,100,16712,23130,64,52,57,27,vector
48688,40,3758.12,8161.72,2,12095,17035.6,35,25,19,20,non_skewed
48686,40,3758.12,8161.72,2,23631,33062.9,30,21,18,19,non_skewed
48686,40,3758.12,8161.72,2,9323.5,12471.2,29,20,19,20,non_skewed
60759,40,3758.12,8161.72,2,30421.5,42963.1,57,23,34,72,skewed_2
48686,40,3758.12,8161.72,2,19431,26937.9,21,21,19,21,non_skewed
64941,40,3758.12,8161.72,8,18478.4,24503.9,52,23,34,27,skewed_2
60687,40,3758.12,8161.72,110,19275.3,23652.8,59,23,34,27,skewed_2
48686,40,3758.12,8161.72,2,22124,31160.8,29,20,19,20,non_skewed
53419,40,3758.12,8161.72,8,23647.2,26339.2,58,23,35,27,skewed_2
56116,40,3758.12,8161.72,8,11160.8,19451.1,51,23,35,40,skewed_2
48686,40,3758.12,8161.72,2,5764,7437.35,29,20,19,20,non_skewed
48686,40,3758.12,8161.72,2,21726.5,30013.1,29,32,20,20,non_skewed
56595,40,3758.12,8161.72,2,28348.5,40018.7,67,58,55,79,non_skewed
48691,40,3758.12,8161.72,2,9225.5,12981.8,42,24,19,20,non_skewed
65521,40,3758.12,8161.72,58,11433.4,20328.5,61,22,35,40,skewed_2
55154,40,3758.12,8161.72,12,15224.9,19409.6,51,41,46,28,vector
48687,40,3758.12,8161.72,6,11455.7,12981.6,36,21,28,35,skewed_2
48686,40,3758.12,8161.72,4,17728.5,22310.9,27,28,19,21,non_skewed
59868,40,3758.12,8161.72,2,30076,42204.4,49,23,35,70,skewed_2
48686,40,3758.12,8161.72,12,4284.08,7633.48,29,34,38,77,skewed_1
48686,40,3758.12,8161.72,2,23070.5,31915.3,29,21,19,20,non_skewed
48686,40,3758.12,8161.72,2,11169,15091.1,29,20,18,20,non_skewed
64748,40,3758.12,8161.72,4,19400.5,30742,52,23,35,70,skewed_2
50468,40,3758.12,8161.72,2,25283,35686.3,58,22,34,79,skewed_2
48707,40,3758.12,8161.72,14,15793.9,16792.2,43,34,29,27,vector
57986,40,3758.12,8161.72,12,10727.4,16555.2,29,34,53,39,skewed_1
48686,40,3758.12,8161.72,2,18002,25386.5,32,33,26,42,non_skewed
65031,40,3758.12,8161.72,152,16837.6,21376.7,59,23,34,27,skewed_2
64214,40,3758.12,8161.72,44,19488.9,21954,60,22,34,49,skewed_2
61567,40,3758.12,8161.72,4,21605.8,28896.5,51,23,34,65,skewed_2
52235,40,3758.12,8161.72,2,26162.5,36935.7,51,23,35,67,skewed_2
48686,40,3758.12,8161.72,6,17975.8,19254.2,28,34,20,29,non_skewed
48689,40,3758.12,8161.72,6,16708.5,18844.5,42,23,26,30,skewed_2
48686,40,3758.12,8161.72,2,13076.5,17785.9,29,21,19,20,non_skewed
60440,40,3758.12,8161.72,2,30265,42737.5,60,23,34,46,skewed_2
48686,40,3758.12,8161.72,2,11492,16051.3,29,21,18,21,non_skewed
48686,40,3758.12,8161.72,2,23885.5,33070.7,27,21,18,20,non_skewed
52488,40,3758.12,8161.72,6,22924.2,25330.5,71,37,39,82,skewed_2
48686,40,3758.12,8161.72,2,18895,26448.6,29,20,19,20,non_skewed
48686,40,3758.12,8161.72,2,2441,2743.57,21,21,19,20,non_skewed
64475,40,3758.12,8161.72,8,29795.9,31827.7,58,23,34,36,skewed_2
48686,40,3758.12,8161.72,2,24489,34026,21,21,19,20,non_skewed
48686,40,3758.12,8161.72,2,9953,13361.5,22,21,19,20,non_skewed
50886,40,3758.12,8161.72,2,25491,35981.8,56,23,34,59,skewed_2
63929,40,3758.12,8161.72,4,18818,30559.9,68,38,40,67,skewed_2
64341,40,3758.12,8161.72,152,16124,20846.9,66,46,43,34,vector
48686,40,3758.12,8161.72,2,12642,17164.3,20,20,17,20,non_skewed
62968,40,3758.12,8161.72,26,11665.5,15742.8,43,31,36,57,skewed_2
53574,40,3758.12,8161.72,2,26905,37787.8,60,23,34,70,skewed_2
52062,40,3758.12,8161.72,2,26260.5,36561,51,25,34,42,skewed_2
48686,40,3758.12,8161.72,2,18324,25779.7,21,21,18,20,non_skewed
65194,40,3758.12,8161.72,152,16976.6,21472.8,66,39,36,42,non_skewed
48686,40,3758.12,8161.72,6,14826.3,16002.6,33,36,19,29,non_skewed
57852,40,3758.12,8161.72,2,29058,40793,50,24,34,47,skewed_2
48686,40,3758.12,8161.72,2,16007,22058.9,23,20,19,20,non_skewed
57401,40,3758.12,8161.72,2,28750.5,40588.6,57,24,34,59,skewed_2
61441,40,3758.12,8161.72,8,20060.1,27492.4,59,23,34,36,skewed_2
65300,40,3758.12,8161.72,24,12957.8,19551.8,82,44,39,40,non_skewed
48686,40,3758.12,8161.72,4,8799.25,9579.68,40,20,19,35,non_skewed
64837,40,3758.12,8161.72,4,27471.8,32460.8,67,45,44,72,non_skewed
54696,40,3758.12,8161.72,4,27397.2,31577.9,60,24,34,67,skewed_2
48690,40,3758.12,8161.72,6,9969.83,10880.1,46,21,26,22,skewed_2
50420,40,3758.12,8161.72,40,17552.9,20499.8,57,22,34,33,skewed_2
48686,40,3758.12,8161.72,2,20015.5,28222.8,41,31,19,19,non_skewed
48686,40,3758.12,8161.72,2,2851,3378.56,38,21,19,20,non_skewed
48686,40,3758.12,8161.72,8,8262.62,13012.3,24,41,41,38,skewed_1
48686,40,3758.12,8161.72,6,12236.5,17270.3,25,28,21,23,non_skewed
48687,40,3758.12,8161.72,2,14165.5,19962.3,42,24,19,19,non_skewed
48686,40,3758.12,8161.72,2,19377.5,26810,26,19,19,20,skewed_2
63838,40,3758.12,8161.72,152,16012.1,20728.7,38,27,36,39,skewed_2
64751,40,3758.12,8161.72,2,32376.5,45785.9,58,24,35,66,skewed_2
48686,40,3758.12,8161.72,6,14098.5,19735.4,31,21,20,22,non_skewed
64009,40,3758.12,8161.72,20,22542.8,25655.5,41,34,35,40,skewed_2
48686,40,3758.12,8161.72,6,11653,12718.1,34,22,20,22,non_skewed
48686,40,3758.12,8161.72,14,12512.6,14813.5,28,28,41,27,vector
62081,40,3758.12,8161.72,90,13617.4,18471.3,41,35,37,28,vector
48693,40,3758.12,8161.72,2,19832,27984.5,36,25,20,20,non_skewed
61332,40,3758.12,8161.72,30,21393.6,24936.9,51,23,34,27,skewed_2
48689,40,3758.12,8161.72,6,9700.33,11521.6,30,22,20,22,non_skewed
64908,40,3758.12,8161.72,10,23822.6,27136.9,53,39,35,39,non_skewed
48688,40,3758.12,8161.72,4,3886,4430.59,41,28,26,35,non_skewed
61276,40,3758.12,8161.72,14,19564.8,24003.2,71,54,55,26,vector
63782,40,3758.12,8161.72,34,17551.3,20669.4,57,38,37,27,vector
65018,40,3758.12,8161.72,152,16461.5,21107,25,34,36,26,skewed_1
48686,40,3758.12,8161.72,2,2927,3425.23,36,20,19,19,non_skewed
48686,40,3758.12,8161.72,4,12570.8,17508.5,36,29,27,29,non_skewed
48686,40,3758.12,8161.72,2,21962,30460.7,36,21,18,19,non_skewed
60734,40,3758.12,8161.72,2,30418,42945.4,65,51,55,78,skewed_2
60520,40,3758.12,8161.72,14,16238.6,23123.4,61,47,54,28,vector
48686,40,3758.12,8161.72,40,3758.12,8161.72,96,90,89,70,vector
49718,40,3758.12,8161.72,4,24245,27455.1,55,42,42,82,skewed_2
64085,40,3758.12,8161.72,8,18507.9,22993.2,58,23,35,44,skewed_2
65414,40,3758.12,8161.72,30,18407.3,24807.7,52,31,34,27,vector
49762,4,24245,27455.1,2,14787.5,20902.8,36,26,19,33,non_skewed
57656,4,24245,27455.1,2,28842,40768.9,44,34,29,33,non_skewed
64156,4,24245,27455.1,24,19620.2,23150.6,39,44,37,57,non_skewed
65080,4,24245,27455.1,546,16033.7,20633.6,34,34,26,21,vector
49722,4,24245,27455.1,6,6690.67,8233.69,28,22,20,35,non_skewed
49719,4,24245,27455.1,2,13220,18625.2,26,26,20,26,non_skewed
49309,4,24245,27455.1,2,17350.5,23886.8,26,24,19,20,non_skewed
49271,4,24245,27455.1,6,16126.5,17137.1,28,22,21,28,non_skewed
49269,4,24245,27455.1,2,5145,6564.78,39,21,18,32,non_skewed
49465,4,24245,27455.1,16,16887.1,19752.2,51,52,53,59,skewed_1
49269,4,24245,27455.1,2,17820,24494.2,38,20,18,39,non_skewed
65107,4,24245,27455.1,113,17563.8,21861.6,41,46,43,50,skewed_1
63930,4,24245,27455.1,152,16258.9,20920,35,21,20,28,non_skewed
49725,4,24245,27455.1,12,17649.3,20283.5,47,43,41,48,non_skewed
60920,4,24245,27455.1,2,30554,43076.9,31,20,19,21,non_skewed
60835,4,24245,27455.1,12,16798.9,22341.3,48,33,36,45,skewed_2
65035,4,24245,27455.1,24,21626.3,25527.8,30,20,21,21,skewed_2
54809,4,24245,27455.1,2,27904.5,38755.8,62,42,37,38,non_skewed
49723,4,24245,27455.1,2,10994,15482.8,26,25,19,28,non_skewed
49678,4,24245,27455.1,6,3367.17,3711.98,28,21,20,21,non_skewed
