range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,fastest_algo
39088,2,16007,22058.9,2,19588,27639.4,26,25,19,non_skewed
45039,2,16007,22058.9,8,12914.9,18821.9,33,63,34,skewed_1
31196,2,16007,22058.9,2,5549,7133.29,37,25,25,skewed_2
62654,2,16007,22058.9,6,17817.3,26549.4,40,62,34,non_skewed
31470,2,16007,22058.9,2,8853,12329.1,33,24,18,non_skewed
62307,2,16007,22058.9,2,31323.5,44057.7,31,25,19,non_skewed
31196,2,16007,22058.9,2,7066,9281.48,38,25,27,skewed_2
58661,2,16007,22058.9,2,29787,41412.4,31,24,26,skewed_2
63276,2,16007,22058.9,50,15844.4,22184.6,48,212,19,non_skewed
59903,2,16007,22058.9,32,20159.9,24427.6,40,129,33,non_skewed
64767,2,16007,22058.9,152,16707.6,21274,45,363,17,non_skewed
65145,2,16007,22058.9,152,16926.5,21472.9,45,342,19,non_skewed
31599,2,16007,22058.9,10,7328.3,10251.9,41,69,37,non_skewed
56774,2,16007,22058.9,2,28627,40145.3,25,25,19,non_skewed
58248,2,16007,22058.9,52,13583.5,18181.2,38,185,19,non_skewed
65444,2,16007,22058.9,376,15393.5,20841.6,47,1134,44,non_skewed
39343,2,16007,22058.9,2,19715.5,27819.7,29,24,19,non_skewed
51889,2,16007,22058.9,2,25992.5,36691.1,24,24,18,non_skewed
63985,2,16007,22058.9,48,19538.6,24859.6,39,146,35,non_skewed
44125,2,16007,22058.9,14,22447.1,22772.7,43,64,33,non_skewed
31196,2,16007,22058.9,2,2944.5,3574.42,34,23,25,skewed_2
49118,2,16007,22058.9,2,24603,34731.7,24,23,20,non_skewed
50798,2,16007,22058.9,2,25876,35823.4,36,25,27,skewed_2
48222,2,16007,22058.9,2,24116,34098.1,29,24,19,non_skewed
62771,2,16007,22058.9,12,23992.4,28915.4,43,70,18,non_skewed
64973,2,16007,22058.9,4,28117.5,33202.7,38,38,26,non_skewed
40496,2,16007,22058.9,4,13613.8,19078.7,38,39,33,non_skewed
52388,2,16007,22058.9,8,26138.8,27441.4,37,56,31,non_skewed
63502,2,16007,22058.9,8,16757.4,26418.2,39,65,18,non_skewed
63124,2,16007,22058.9,10,28085,29750.7,35,76,18,non_skewed
39027,2,16007,22058.9,4,18266.5,21143.2,28,44,19,non_skewed
52977,2,16007,22058.9,2,26942,37397.5,29,25,26,skewed_2
47277,2,16007,22058.9,10,11037.3,15604.5,32,70,39,skewed_1
64980,2,16007,22058.9,134,18069.7,23894.1,44,399,36,non_skewed
47497,2,16007,22058.9,2,24203,33521.1,22,24,27,skewed_1
62342,2,16007,22058.9,165,15772.3,19433.2,45,54,36,non_skewed
31560,2,16007,22058.9,10,6738.3,7863.47,42,52,36,non_skewed
62506,2,16007,22058.9,14,27301,28592.5,33,63,19,non_skewed
31544,2,16007,22058.9,4,4814.75,5706.13,36,31,27,non_skewed
48142,2,16007,22058.9,8,20265.6,21537.7,46,67,18,non_skewed
62355,2,16007,22058.9,98,19656.7,22936.5,41,311,19,non_skewed
31560,2,16007,22058.9,2,9608,13524.1,33,24,19,non_skewed
31531,2,16007,22058.9,10,11839.2,12585.9,41,43,35,non_skewed
57470,2,16007,22058.9,8,15565,25981.7,28,53,35,skewed_1
45598,2,16007,22058.9,2,22850,32242.7,27,33,25,non_skewed
31196,2,16007,22058.9,2,5142.5,6562.66,36,25,26,skewed_2
61918,2,16007,22058.9,100,16712,23130,43,302,35,non_skewed
31556,2,16007,22058.9,2,12095,17035.6,32,24,19,non_skewed
46758,2,16007,22058.9,2,23631,33062.9,24,24,26,skewed_1
31196,2,16007,22058.9,2,9323.5,12471.2,41,25,26,skewed_2
60759,2,16007,22058.9,2,30421.5,42963.1,32,23,19,non_skewed
38096,2,16007,22058.9,2,19431,26937.9,28,23,19,non_skewed
64583,2,16007,22058.9,8,18478.4,24503.9,42,68,32,non_skewed
60687,2,16007,22058.9,110,19275.3,23652.8,47,365,24,non_skewed
44068,2,16007,22058.9,2,22124,31160.8,29,24,19,non_skewed
53419,2,16007,22058.9,8,23647.2,26339.2,32,61,18,non_skewed
55959,2,16007,22058.9,8,11160.8,19451.1,37,53,18,non_skewed
31196,2,16007,22058.9,2,5764,7437.35,35,25,25,skewed_2
42540,2,16007,22058.9,2,21726.5,30013.1,29,26,26,skewed_2
56595,2,16007,22058.9,2,28348.5,40018.7,27,24,18,non_skewed
31559,2,16007,22058.9,2,9225.5,12981.8,34,25,18,non_skewed
65521,2,16007,22058.9,58,11433.4,20328.5,48,195,19,non_skewed
55154,2,16007,22058.9,12,15224.9,19409.6,33,76,36,skewed_1
31555,2,16007,22058.9,6,11455.7,12981.6,40,37,33,non_skewed
46920,2,16007,22058.9,4,17728.5,22310.9,38,32,33,skewed_2
59686,2,16007,22058.9,2,30076,42204.4,28,25,20,non_skewed
31196,2,16007,22058.9,12,4284.08,7633.48,46,57,40,non_skewed
45229,2,16007,22058.9,2,23070.5,31915.3,24,25,25,skewed_1
31196,2,16007,22058.9,2,11169,15091.1,33,24,25,skewed_2
64390,2,16007,22058.9,4,19400.5,30742,38,39,33,non_skewed
50468,2,16007,22058.9,2,25283,35686.3,24,24,19,non_skewed
39434,2,16007,22058.9,14,15793.9,16792.2,39,89,19,non_skewed
57866,2,16007,22058.9,12,10727.4,16555.2,33,65,35,skewed_1
35902,2,16007,22058.9,2,18002,25386.5,23,23,19,non_skewed
65031,2,16007,22058.9,152,16837.6,21376.7,45,429,19,non_skewed
64214,2,16007,22058.9,44,19488.9,21954,37,108,18,non_skewed
61210,2,16007,22058.9,4,21605.8,28896.5,31,45,19,non_skewed
52235,2,16007,22058.9,2,26162.5,36935.7,28,25,19,non_skewed
36915,2,16007,22058.9,6,17975.8,19254.2,34,55,24,non_skewed
37607,2,16007,22058.9,6,16708.5,18844.5,28,50,28,skewed_1
31196,2,16007,22058.9,2,13076.5,17785.9,36,24,26,skewed_2
60440,2,16007,22058.9,2,30265,42737.5,24,24,19,non_skewed
31463,2,16007,22058.9,2,11492,16051.3,37,32,27,non_skewed
46861,2,16007,22058.9,2,23885.5,33070.7,23,24,26,skewed_1
52488,2,16007,22058.9,6,22924.2,25330.5,32,36,18,non_skewed
37404,2,16007,22058.9,2,18895,26448.6,22,24,18,non_skewed
31196,2,16007,22058.9,2,2441,2743.57,36,25,26,skewed_2
64475,2,16007,22058.9,8,29795.9,31827.7,28,51,20,non_skewed
48140,2,16007,22058.9,2,24489,34026,27,24,26,skewed_2
31196,2,16007,22058.9,2,9953,13361.5,34,34,18,non_skewed
50886,2,16007,22058.9,2,25491,35981.8,28,24,19,non_skewed
63929,2,16007,22058.9,4,18818,30559.9,36,44,38,skewed_1
64341,2,16007,22058.9,152,16124,20846.9,44,390,33,non_skewed
31196,2,16007,22058.9,2,12642,17164.3,35,25,19,non_skewed
62968,2,16007,22058.9,26,11665.5,15742.8,41,125,31,non_skewed
53440,2,16007,22058.9,2,26905,37787.8,24,25,19,non_skewed
51705,2,16007,22058.9,2,26260.5,36561,24,34,18,non_skewed
36458,2,16007,22058.9,2,18324,25779.7,28,25,18,non_skewed
65194,2,16007,22058.9,152,16976.6,21472.8,44,387,18,non_skewed
31387,2,16007,22058.9,6,14826.3,16002.6,35,31,33,skewed_2
57690,2,16007,22058.9,2,29058,40793,23,35,19,non_skewed
31196,2,16007,22058.9,2,16007,22058.9,33,40,37,skewed_1
57401,2,16007,22058.9,2,28750.5,40588.6,24,25,18,non_skewed
61441,2,16007,22058.9,8,20060.1,27492.4,36,60,18,non_skewed
65300,2,16007,22058.9,24,12957.8,19551.8,42,99,34,non_skewed
31196,2,16007,22058.9,4,8799.25,9579.68,29,45,24,non_skewed
64688,2,16007,22058.9,4,27471.8,32460.8,36,45,19,non_skewed
54696,2,16007,22058.9,4,27397.2,31577.9,27,30,18,non_skewed
31558,2,16007,22058.9,6,9969.83,10880.1,37,30,33,skewed_2
50420,2,16007,22058.9,40,17552.9,20499.8,53,134,19,non_skewed
39913,2,16007,22058.9,2,20015.5,28222.8,28,24,18,non_skewed
31196,2,16007,22058.9,2,2851,3378.56,34,24,19,non_skewed
38024,2,16007,22058.9,8,8262.62,13012.3,38,52,36,non_skewed
44621,2,16007,22058.9,6,12236.5,17270.3,29,69,35,skewed_1
31555,2,16007,22058.9,2,14165.5,19962.3,36,24,27,skewed_2
37926,2,16007,22058.9,2,19377.5,26810,23,24,26,skewed_1
63838,2,16007,22058.9,152,16012.1,20728.7,46,354,19,non_skewed
64751,2,16007,22058.9,2,32376.5,45785.9,25,36,19,non_skewed
47472,2,16007,22058.9,6,14098.5,19735.4,30,49,34,skewed_1
64009,2,16007,22058.9,20,22542.8,25655.5,38,104,34,non_skewed
31196,2,16007,22058.9,6,11653,12718.1,39,34,32,non_skewed
42359,2,16007,22058.9,14,12512.6,14813.5,37,73,36,non_skewed
62081,2,16007,22058.9,90,13617.4,18471.3,41,323,30,non_skewed
39576,2,16007,22058.9,2,19832,27984.5,23,24,18,non_skewed
61332,2,16007,22058.9,30,21393.6,24936.9,38,113,25,non_skewed
31557,2,16007,22058.9,6,9700.33,11521.6,36,30,27,non_skewed
64908,2,16007,22058.9,10,23822.6,27136.9,41,43,18,non_skewed
31556,2,16007,22058.9,4,3886,4430.59,38,44,32,non_skewed
61100,2,16007,22058.9,14,19564.8,24003.2,34,82,33,non_skewed
63782,2,16007,22058.9,34,17551.3,20669.4,38,132,24,non_skewed
65018,2,16007,22058.9,152,16461.5,21107,43,365,33,non_skewed
31196,2,16007,22058.9,2,2927,3425.23,33,24,19,non_skewed
37158,2,16007,22058.9,4,12570.8,17508.5,29,40,33,skewed_1
43092,2,16007,22058.9,2,21962,30460.7,28,26,26,skewed_2
60734,2,16007,22058.9,2,30418,42945.4,29,23,18,non_skewed
60185,2,16007,22058.9,14,16238.6,23123.4,34,94,32,non_skewed
48686,2,16007,22058.9,40,3758.12,8161.72,45,115,26,non_skewed
49360,2,16007,22058.9,4,24245,27455.1,41,30,24,non_skewed
64085,2,16007,22058.9,8,18507.9,22993.2,37,62,18,non_skewed
65056,2,16007,22058.9,30,18407.3,24807.7,35,116,31,non_skewed
57444,2,28750.5,40588.6,2,14787.5,20902.8,35,25,25,skewed_2
57656,2,28750.5,40588.6,2,28842,40768.9,28,25,19,non_skewed
64156,2,28750.5,40588.6,24,19620.2,23150.6,44,100,30,non_skewed
65080,2,28750.5,40588.6,546,16033.7,20633.6,55,851,26,non_skewed
57404,2,28750.5,40588.6,6,6690.67,8233.69,33,31,21,non_skewed
57401,2,28750.5,40588.6,2,13220,18625.2,42,45,35,non_skewed
57401,2,28750.5,40588.6,2,17350.5,23886.8,37,24,19,non_skewed
57401,2,28750.5,40588.6,6,16126.5,17137.1,32,35,32,skewed_1
57401,2,28750.5,40588.6,2,5145,6564.78,38,24,19,non_skewed
57401,2,28750.5,40588.6,16,16887.1,19752.2,45,57,44,non_skewed
57401,2,28750.5,40588.6,2,17820,24494.2,36,24,18,non_skewed
65107,2,28750.5,40588.6,113,17563.8,21861.6,51,71,37,non_skewed
63930,2,28750.5,40588.6,152,16258.9,20920,56,356,18,non_skewed
57407,2,28750.5,40588.6,12,17649.3,20283.5,40,77,45,skewed_1
60964,2,28750.5,40588.6,2,30554,43076.9,35,24,25,skewed_2
60835,2,28750.5,40588.6,12,16798.9,22341.3,43,70,32,non_skewed
65121,2,28750.5,40588.6,24,21626.3,25527.8,34,101,46,skewed_1
57401,2,28750.5,40588.6,2,27904.5,38755.8,33,24,18,non_skewed
57405,2,28750.5,40588.6,2,10994,15482.8,25,24,25,skewed_2
57401,2,28750.5,40588.6,6,3367.17,3711.98,29,35,19,non_skewed
64876,2,28750.5,40588.6,4,26436.5,31950.3,32,50,19,non_skewed
65320,2,28750.5,40588.6,151,16865.7,21283.8,55,43,38,non_skewed
57401,2,28750.5,40588.6,4,4330,7037.48,37,25,31,skewed_2
57401,2,28750.5,40588.6,6,14623.3,16967.9,32,29,20,non_skewed
62052,2,28750.5,40588.6,24,17164.2,19884.5,44,87,41,non_skewed
57401,2,28750.5,40588.6,2,20307.5,28136.5,34,25,19,non_skewed
57401,2,28750.5,40588.6,2,27614.5,38717.6,27,24,18,non_skewed
57402,2,28750.5,40588.6,2,2555.5,3544.73,25,25,25,skewed_1
60079,2,28750.5,40588.6,6,29781,32094.5,82,53,75,skewed_2
65500,2,28750.5,40588.6,5506,16259.4,20751.4,67,8379,38,non_skewed
61875,2,28750.5,40588.6,16,28133.2,29567.1,41,85,32,non_skewed
57401,2,28750.5,40588.6,2,9807.5,13287.2,27,25,20,non_skewed
57404,2,28750.5,40588.6,20,14666.3,17260.4,52,75,44,non_skewed
57401,2,28750.5,40588.6,2,10345.5,14380.4,28,23,20,non_skewed
64571,2,28750.5,40588.6,78,17313.6,21855.6,50,220,25,non_skewed
57401,2,28750.5,40588.6,6,2772.33,2488.12,29,28,19,non_skewed
57401,2,28750.5,40588.6,2,6064,7973.34,36,26,18,non_skewed
65391,2,28750.5,40588.6,152,16850.7,21358.8,57,329,41,non_skewed
57401,2,28750.5,40588.6,8,7335.62,8131.64,32,43,36,skewed_1
57406,2,28750.5,40588.6,2,5922.5,8312.04,26,24,26,skewed_2
65005,2,28750.5,40588.6,14,25785.1,28563.6,31,79,26,non_skewed
65134,2,28750.5,40588.6,152,16868,21350,59,318,34,non_skewed
57401,2,28750.5,40588.6,4,19747.2,22265.3,35,33,24,non_skewed
57401,2,28750.5,40588.6,2,3683.5,4562.96,28,25,19,non_skewed
59402,2,28750.5,40588.6,6,20846.8,29957.4,37,50,29,non_skewed
59659,2,28750.5,40588.6,6,20742.8,24431.1,32,56,31,non_skewed
65371,2,28750.5,40588.6,176,16993.8,21924.9,54,319,34,non_skewed
57406,2,28750.5,40588.6,4,14505.8,20898,36,53,24,non_skewed
64891,2,28750.5,40588.6,152,16458,21105.8,43,305,27,non_skewed
57401,2,28750.5,40588.6,4,26346.8,29842.9,28,27,25,non_skewed
65527,2,28750.5,40588.6,1237,16806.5,21365.3,66,62,31,non_skewed
57407,2,28750.5,40588.6,2,3830.5,5354.92,28,24,25,skewed_2
63998,2,28750.5,40588.6,20,29101.1,30111.2,35,95,34,non_skewed
57443,2,28750.5,40588.6,2,9782.5,13823.2,28,25,29,skewed_2
60647,2,28750.5,40588.6,2,30407.5,42835.8,35,24,27,skewed_2
63445,2,28750.5,40588.6,2,31997.5,44544.2,32,34,26,non_skewed
59695,2,28750.5,40588.6,2,29905.5,42199.4,30,23,27,skewed_2
61093,2,28750.5,40588.6,40,15270,20902.8,53,137,43,non_skewed
57405,2,28750.5,40588.6,2,19492,27500.8,27,25,27,skewed_2
57401,2,28750.5,40588.6,2,18205,25146.1,25,25,26,skewed_1
57407,2,28750.5,40588.6,2,19588,27639.4,26,25,26,skewed_2
57444,2,28750.5,40588.6,8,12914.9,18821.9,37,48,27,non_skewed
57401,2,28750.5,40588.6,2,5549,7133.29,26,23,28,skewed_2
62746,2,28750.5,40588.6,6,17817.3,26549.4,40,52,33,non_skewed
57401,2,28750.5,40588.6,2,8853,12329.1,28,24,19,non_skewed
62427,2,28750.5,40588.6,2,31323.5,44057.7,31,24,25,skewed_2
57401,2,28750.5,40588.6,2,7066,9281.48,26,25,19,non_skewed
59020,2,28750.5,40588.6,2,29787,41412.4,32,24,19,non_skewed
63276,2,28750.5,40588.6,50,15844.4,22184.6,38,144,30,non_skewed
59903,2,28750.5,40588.6,32,20159.9,24427.6,44,86,27,non_skewed
64767,2,28750.5,40588.6,152,16707.6,21274,53,295,24,non_skewed
65145,2,28750.5,40588.6,152,16926.5,21472.9,53,240,26,non_skewed
57445,2,28750.5,40588.6,10,7328.3,10251.9,35,52,36,skewed_1
57401,2,28750.5,40588.6,2,28627,40145.3,26,24,19,non_skewed
58248,2,28750.5,40588.6,52,13583.5,18181.2,38,180,45,skewed_1
65444,2,28750.5,40588.6,376,15393.5,20841.6,48,710,40,non_skewed
57407,2,28750.5,40588.6,2,19715.5,27819.7,28,25,27,skewed_2
57403,2,28750.5,40588.6,2,25992.5,36691.1,24,24,26,skewed_1
63985,2,28750.5,40588.6,48,19538.6,24859.6,36,121,26,non_skewed
57401,2,28750.5,40588.6,14,22447.1,22772.7,35,58,41,skewed_1
57401,2,28750.5,40588.6,2,2944.5,3574.42,25,25,19,non_skewed
57407,2,28750.5,40588.6,2,24603,34731.7,24,24,27,skewed_1
57401,2,28750.5,40588.6,2,25876,35823.4,24,24,19,non_skewed
57446,2,28750.5,40588.6,2,24116,34098.1,26,24,27,skewed_2
62771,2,28750.5,40588.6,12,23992.4,28915.4,43,59,29,non_skewed
64973,2,28750.5,40588.6,4,28117.5,33202.7,48,41,43,skewed_2
57401,2,28750.5,40588.6,4,13613.8,19078.7,29,26,19,non_skewed
57401,2,28750.5,40588.6,8,26138.8,27441.4,28,48,34,skewed_1
63502,2,28750.5,40588.6,8,16757.4,26418.2,30,53,25,non_skewed
63168,2,28750.5,40588.6,10,28085,29750.7,35,83,31,non_skewed
57406,2,28750.5,40588.6,4,18266.5,21143.2,28,34,23,non_skewed
57401,2,28750.5,40588.6,2,26942,37397.5,28,34,19,non_skewed
57401,2,28750.5,40588.6,10,11037.3,15604.5,34,48,37,skewed_1
64980,2,28750.5,40588.6,134,18069.7,23894.1,45,316,27,non_skewed
57401,2,28750.5,40588.6,2,24203,33521.1,24,25,19,non_skewed
62342,2,28750.5,40588.6,165,15772.3,19433.2,64,86,41,non_skewed
57406,2,28750.5,40588.6,10,6738.3,7863.47,31,50,29,non_skewed
62507,2,28750.5,40588.6,14,27301,28592.5,44,79,35,non_skewed
57401,2,28750.5,40588.6,4,4814.75,5706.13,29,26,19,non_skewed
57401,2,28750.5,40588.6,8,20265.6,21537.7,29,41,34,skewed_1
62355,2,28750.5,40588.6,98,19656.7,22936.5,48,198,25,non_skewed
57406,2,28750.5,40588.6,2,9608,13524.1,23,23,26,skewed_1
57401,2,28750.5,40588.6,10,11839.2,12585.9,32,41,29,non_skewed
57470,2,28750.5,40588.6,8,15565,25981.7,37,64,27,non_skewed
57401,2,28750.5,40588.6,2,22850,32242.7,23,24,19,non_skewed
57401,2,28750.5,40588.6,2,5142.5,6562.66,23,24,19,non_skewed
62164,2,28750.5,40588.6,100,16712,23130,50,233,39,non_skewed
57402,2,28750.5,40588.6,2,12095,17035.6,24,26,26,skewed_1
57401,2,28750.5,40588.6,2,23631,33062.9,25,25,19,non_skewed
57401,2,28750.5,40588.6,2,9323.5,12471.2,27,25,19,non_skewed
60759,2,28750.5,40588.6,2,30421.5,42963.1,32,24,32,skewed_2
57401,2,28750.5,40588.6,2,19431,26937.9,27,24,19,non_skewed
64942,2,28750.5,40588.6,8,18478.4,24503.9,29,60,24,non_skewed
60687,2,28750.5,40588.6,110,19275.3,23652.8,54,228,25,non_skewed
57401,2,28750.5,40588.6,2,22124,31160.8,39,23,18,non_skewed
57403,2,28750.5,40588.6,8,23647.2,26339.2,31,60,26,non_skewed
57401,2,28750.5,40588.6,8,11160.8,19451.1,29,43,29,skewed_1
57401,2,28750.5,40588.6,2,5764,7437.35,27,25,18,non_skewed
57401,2,28750.5,40588.6,2,21726.5,30013.1,27,26,20,non_skewed
57401,2,28750.5,40588.6,2,28348.5,40018.7,25,24,18,non_skewed
57405,2,28750.5,40588.6,2,9225.5,12981.8,28,25,26,skewed_2
65521,2,28750.5,40588.6,58,11433.4,20328.5,48,157,26,non_skewed
57421,2,28750.5,40588.6,12,15224.9,19409.6,33,61,33,skewed_1
57401,2,28750.5,40588.6,6,11455.7,12981.6,40,55,33,non_skewed
57401,2,28750.5,40588.6,4,17728.5,22310.9,30,29,19,non_skewed
59869,2,28750.5,40588.6,2,30076,42204.4,35,24,19,non_skewed
57401,2,28750.5,40588.6,12,4284.08,7633.48,34,60,37,skewed_1
57401,2,28750.5,40588.6,2,23070.5,31915.3,35,25,19,non_skewed
57401,2,28750.5,40588.6,2,11169,15091.1,24,24,19,non_skewed
64749,2,28750.5,40588.6,4,19400.5,30742,28,50,31,skewed_1
57402,2,28750.5,40588.6,2,25283,35686.3,24,25,26,skewed_1
57421,2,28750.5,40588.6,14,15793.9,16792.2,31,58,35,skewed_1
57987,2,28750.5,40588.6,12,10727.4,16555.2,32,71,40,skewed_1
57401,2,28750.5,40588.6,2,18002,25386.5,24,24,18,non_skewed
65031,2,28750.5,40588.6,152,16837.6,21376.7,47,266,19,non_skewed
64214,2,28750.5,40588.6,44,19488.9,21954,41,114,25,non_skewed
61568,2,28750.5,40588.6,4,21605.8,28896.5,29,48,19,non_skewed
57406,2,28750.5,40588.6,2,26162.5,36935.7,25,24,25,skewed_2
57401,2,28750.5,40588.6,6,17975.8,19254.2,40,34,34,skewed_2
57403,2,28750.5,40588.6,6,16708.5,18844.5,28,41,25,non_skewed
57401,2,28750.5,40588.6,2,13076.5,17785.9,23,24,19,non_skewed
60440,2,28750.5,40588.6,2,30265,42737.5,32,24,25,skewed_2
57401,2,28750.5,40588.6,2,11492,16051.3,26,25,19,non_skewed
57401,2,28750.5,40588.6,2,23885.5,33070.7,25,24,19,non_skewed
57406,2,28750.5,40588.6,6,22924.2,25330.5,31,48,26,non_skewed
57401,2,28750.5,40588.6,2,18895,26448.6,23,25,19,non_skewed
57401,2,28750.5,40588.6,2,2441,2743.57,24,24,18,non_skewed
64475,2,28750.5,40588.6,8,29795.9,31827.7,37,47,26,non_skewed
57401,2,28750.5,40588.6,2,24489,34026,27,24,19,non_skewed
57401,2,28750.5,40588.6,2,9953,13361.5,24,25,19,non_skewed
57403,2,28750.5,40588.6,2,25491,35981.8,30,26,29,skewed_2
63929,2,28750.5,40588.6,4,18818,30559.9,39,52,27,non_skewed
64341,2,28750.5,40588.6,152,16124,20846.9,56,281,53,non_skewed
57401,2,28750.5,40588.6,2,12642,17164.3,24,25,18,non_skewed
62968,2,28750.5,40588.6,26,11665.5,15742.8,38,78,33,non_skewed
57401,2,28750.5,40588.6,2,26905,37787.8,23,25,19,non_skewed
57401,2,28750.5,40588.6,2,26260.5,36561,25,24,18,non_skewed
57401,2,28750.5,40588.6,2,18324,25779.7,23,24,20,non_skewed
65194,2,28750.5,40588.6,152,16976.6,21472.8,62,291,26,non_skewed
57401,2,28750.5,40588.6,6,14826.3,16002.6,28,45,19,non_skewed
57853,2,28750.5,40588.6,2,29058,40793,32,24,18,non_skewed
57401,2,28750.5,40588.6,2,16007,22058.9,24,25,18,non_skewed
57401,2,28750.5,40588.6,2,28750.5,40588.6,38,35,33,non_skewed
61441,2,28750.5,40588.6,8,20060.1,27492.4,28,51,18,non_skewed
65300,2,28750.5,40588.6,24,12957.8,19551.8,45,81,36,non_skewed
57401,2,28750.5,40588.6,4,8799.25,9579.68,30,43,19,non_skewed
64838,2,28750.5,40588.6,4,27471.8,32460.8,38,40,26,non_skewed
57401,2,28750.5,40588.6,4,27397.2,31577.9,37,48,38,skewed_1
57404,2,28750.5,40588.6,6,9969.83,10880.1,29,36,20,non_skewed
57450,2,28750.5,40588.6,40,17552.9,20499.8,48,112,58,skewed_1
57401,2,28750.5,40588.6,2,20015.5,28222.8,35,33,18,non_skewed
57401,2,28750.5,40588.6,2,2851,3378.56,23,34,18,non_skewed
57401,2,28750.5,40588.6,8,8262.62,13012.3,32,41,21,non_skewed
57401,2,28750.5,40588.6,6,12236.5,17270.3,29,46,19,non_skewed
57401,2,28750.5,40588.6,2,14165.5,19962.3,42,41,32,non_skewed
57401,2,28750.5,40588.6,2,19377.5,26810,33,24,19,non_skewed
63838,2,28750.5,40588.6,152,16012.1,20728.7,59,330,20,non_skewed
64751,2,28750.5,40588.6,2,32376.5,45785.9,32,32,26,non_skewed
57401,2,28750.5,40588.6,6,14098.5,19735.4,28,39,19,non_skewed
64009,2,28750.5,40588.6,20,22542.8,25655.5,38,82,28,non_skewed
57401,2,28750.5,40588.6,6,11653,12718.1,28,28,19,non_skewed
57401,2,28750.5,40588.6,14,12512.6,14813.5,36,50,48,skewed_1
62081,2,28750.5,40588.6,90,13617.4,18471.3,41,218,40,non_skewed
57407,2,28750.5,40588.6,2,19832,27984.5,24,35,26,skewed_1
61332,2,28750.5,40588.6,30,21393.6,24936.9,45,115,29,non_skewed
57403,2,28750.5,40588.6,6,9700.33,11521.6,27,46,25,non_skewed
64908,2,28750.5,40588.6,10,23822.6,27136.9,41,74,28,non_skewed
57402,2,28750.5,40588.6,4,3886,4430.59,29,41,33,skewed_1
61277,2,28750.5,40588.6,14,19564.8,24003.2,37,74,38,skewed_1
63782,2,28750.5,40588.6,34,17551.3,20669.4,91,119,34,non_skewed
65018,2,28750.5,40588.6,152,16461.5,21107,51,258,26,non_skewed
57401,2,28750.5,40588.6,2,2927,3425.23,27,25,19,non_skewed
57401,2,28750.5,40588.6,4,12570.8,17508.5,29,26,20,non_skewed
57401,2,28750.5,40588.6,2,21962,30460.7,25,24,19,non_skewed
60735,2,28750.5,40588.6,2,30418,42945.4,31,24,19,non_skewed
60521,2,28750.5,40588.6,14,16238.6,23123.4,42,75,42,skewed_1
57401,2,28750.5,40588.6,40,3758.12,8161.72,44,92,48,skewed_1
57401,2,28750.5,40588.6,4,24245,27455.1,28,36,19,non_skewed
64085,2,28750.5,40588.6,8,18507.9,22993.2,30,60,27,non_skewed
65415,2,28750.5,40588.6,30,18407.3,24807.7,36,91,34,non_skewed
61478,8,20060.1,27492.4,2,14787.5,20902.8,83,37,31,non_skewed
61471,8,20060.1,27492.4,2,28842,40768.9,67,46,23,non_skewed
64156,8,20060.1,27492.4,24,19620.2,23150.6,101,124,53,non_skewed
65080,8,20060.1,27492.4,546,16033.7,20633.6,142,1539,37,non_skewed
61441,8,20060.1,27492.4,6,6690.67,8233.69,79,68,35,non_skewed
61441,8,20060.1,27492.4,2,13220,18625.2,61,35,31,non_skewed
61441,8,20060.1,27492.4,2,17350.5,23886.8,56,42,31,non_skewed
61441,8,20060.1,27492.4,6,16126.5,17137.1,64,58,37,non_skewed
61441,8,20060.1,27492.4,2,5145,6564.78,50,40,31,non_skewed
61441,8,20060.1,27492.4,16,16887.1,19752.2,78,78,41,non_skewed
61441,8,20060.1,27492.4,2,17820,24494.2,45,52,31,non_skewed
65107,8,20060.1,27492.4,113,17563.8,21861.6,92,37,56,skewed_2
63930,8,20060.1,27492.4,152,16258.9,20920,101,576,55,non_skewed
61441,8,20060.1,27492.4,12,17649.3,20283.5,92,88,38,non_skewed
61441,8,20060.1,27492.4,2,30554,43076.9,51,35,30,non_skewed
61441,8,20060.1,27492.4,12,16798.9,22341.3,68,72,42,non_skewed
65127,8,20060.1,27492.4,24,21626.3,25527.8,92,120,46,non_skewed
61441,8,20060.1,27492.4,2,27904.5,38755.8,43,38,30,non_skewed
61441,8,20060.1,27492.4,2,10994,15482.8,49,35,24,non_skewed
61441,8,20060.1,27492.4,6,3367.17,3711.98,57,53,31,non_skewed
64882,8,20060.1,27492.4,4,26436.5,31950.3,53,44,39,non_skewed
65320,8,20060.1,27492.4,151,16865.7,21283.8,79,77,40,non_skewed
61441,8,20060.1,27492.4,4,4330,7037.48,73,43,25,non_skewed
61441,8,20060.1,27492.4,6,14623.3,16967.9,73,59,26,non_skewed
62053,8,20060.1,27492.4,24,17164.2,19884.5,69,132,38,non_skewed
61441,8,20060.1,27492.4,2,20307.5,28136.5,43,35,22,non_skewed
61441,8,20060.1,27492.4,2,27614.5,38717.6,44,28,18,non_skewed
61441,8,20060.1,27492.4,2,2555.5,3544.73,43,35,24,non_skewed
61441,8,20060.1,27492.4,6,29781,32094.5,55,69,26,non_skewed
65500,8,20060.1,27492.4,5506,16259.4,20751.4,135,9891,96,non_skewed
61879,8,20060.1,27492.4,16,28133.2,29567.1,80,65,36,non_skewed
61441,8,20060.1,27492.4,2,9807.5,13287.2,47,29,24,non_skewed
