range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
65532,13256,16425.4,20910.7,42115,16639.5,21084.9,5732,5682,8166,7757,skewed_2
65529,13256,16425.4,20910.7,103,14159.9,19406.1,283,247,283,347,skewed_2
65529,13256,16425.4,20910.7,89,14953.2,20220.8,381,128,242,137,skewed_2
65531,13256,16425.4,20910.7,863,16965.1,21318.4,561,881,3558,250,vector
65529,13256,16425.4,20910.7,7560,19842.2,19854.6,581,4220,3768,1202,skewed_1
65529,13256,16425.4,20910.7,7964,17171.7,20027.5,3497,2907,5672,2440,vector
65529,13256,16425.4,20910.7,27360,16477.9,20918.7,7768,4035,18694,2376,vector
65529,13256,16425.4,20910.7,32,12999.2,18763,386,273,180,114,vector
65532,13256,16425.4,20910.7,29794,16517.7,20978,7922,3991,14423,4738,skewed_2
65529,13256,16425.4,20910.7,2014,17821.9,21435.7,862,2316,2163,899,skewed_1
65529,13256,16425.4,20910.7,4082,14780,14773.7,752,2113,2050,728,vector
65531,13256,16425.4,20910.7,30356,16704.2,21035.6,9342,4375,15156,6620,skewed_2
65529,13256,16425.4,20910.7,1997,16604.8,21082.1,939,2124,1670,588,vector
65535,13256,16425.4,20910.7,1434753,16577.3,21012.1,19429,31739,33469,10901,vector
65534,13256,16425.4,20910.7,197564,16629.1,21001.3,10840,6944,9702,8072,skewed_2
65530,13256,16425.4,20910.7,5898,16377.6,20754.4,2456,5193,7370,1407,vector
65529,13256,16425.4,20910.7,282,17216.3,21381.2,499,442,380,957,non_skewed
65529,13256,16425.4,20910.7,2626,15129.6,18655.6,962,2124,2451,1039,skewed_1
65534,13256,16425.4,20910.7,11863,16679.5,21171.2,2685,2705,8063,3146,skewed_1
65529,13256,16425.4,20910.7,7268,23587.8,23591,462,4103,3584,1200,skewed_1
65529,13256,16425.4,20910.7,5070,16450.3,20877.2,2010,4218,6100,1234,vector
65535,13256,16425.4,20910.7,630099,16675.9,21113,14901,13302,15385,103616,skewed_2
65535,13256,16425.4,20910.7,1749744,16655.9,21067.6,18828,30888,32517,10621,vector
65534,13256,16425.4,20910.7,42800,16567.8,21074.9,11461,4546,6810,8015,skewed_2
65530,13256,16425.4,20910.7,72576,16659.4,21079.5,6975,23204,34962,12696,skewed_1
65531,13256,16425.4,20910.7,8272,16788.4,21049,5995,2736,7519,2957,skewed_2
65534,13256,16425.4,20910.7,171933,16608.6,21039.3,9862,6916,9019,28943,skewed_2
65530,13256,16425.4,20910.7,58408,16806.7,21133.7,6982,4744,11290,8457,skewed_2
65531,13256,16425.4,20910.7,29803,16721.3,21094.2,5072,5433,7686,6224,skewed_1
65535,13256,16425.4,20910.7,862911,16726.2,21100.6,16855,16837,19070,6317,vector
65534,13256,16425.4,20910.7,88039,16640.4,21065.3,7691,6919,19952,15325,skewed_2
65531,13256,16425.4,20910.7,108817,16634.7,20972.8,14440,5542,8450,18948,skewed_2
65533,13256,16425.4,20910.7,41139,16795.6,21115.6,9299,4579,13699,8898,skewed_2
65535,13256,16425.4,20910.7,1434753,16577.3,21012.1,19386,31727,33414,10949,vector
65531,13256,16425.4,20910.7,29803,16721.3,21094.2,4960,5524,7547,8264,skewed_1
65529,13256,16425.4,20910.7,25578,16662.7,21009.7,4813,15342,14691,5584,skewed_1
65530,13256,16425.4,20910.7,38884,16590.7,20989.4,5728,8412,22532,7456,skewed_1
65529,13256,16425.4,20910.7,196,16946.3,21069.8,416,653,334,223,vector
65529,13256,16425.4,20910.7,180,19640.6,22776.7,256,547,364,971,skewed_1
65529,13256,16425.4,20910.7,7280,16167.7,20900.9,2460,6339,5273,2136,vector
65535,13256,16425.4,20910.7,499585,16626.2,21049.8,20676,11142,14198,4664,vector
65529,13256,16425.4,20910.7,444,16682.3,21069.3,427,527,500,315,vector
65529,13256,16425.4,20910.7,413,15984.2,20559.2,552,519,530,148,vector
65529,13256,16425.4,20910.7,5310,17053.8,21115.9,1779,2540,6034,1787,skewed_1
65529,13256,16425.4,20910.7,16014,16133.7,20629.2,3215,4312,11637,2532,vector
65529,13256,16425.4,20910.7,6982,16532.3,21109.1,1898,2021,4729,2704,skewed_1
65529,13256,16425.4,20910.7,7964,17171.7,20027.5,3533,2933,6114,2500,vector
65534,13256,16425.4,20910.7,131331,16661.7,21053.2,9109,11207,21044,22579,skewed_1
65534,13256,16425.4,20910.7,73888,16762,21264.8,6117,7460,9413,13809,skewed_1
65529,13256,16425.4,20910.7,1808,16738.9,20964.3,733,936,3292,686,vector
65529,13256,16425.4,20910.7,147,16844.6,20629.8,209,136,291,212,skewed_2
65529,13256,16425.4,20910.7,50,16025.7,20311,269,378,240,360,non_skewed
65534,13256,16425.4,20910.7,47373,16777.6,21172.9,5025,5803,18849,9222,skewed_1
65535,13256,16425.4,20910.7,1434753,16577.3,21012.1,19853,31385,33602,10915,vector
65529,13256,16425.4,20910.7,12983,16316.4,20978.8,2828,7075,9979,2307,vector
65529,13256,16425.4,20910.7,3622,17637.5,22304.5,986,1895,4364,2167,skewed_1
65535,13256,16425.4,20910.7,136093,16558.2,21040.3,8614,6095,8266,22878,skewed_2
65529,13256,16425.4,20910.7,6292,12727.8,12736,495,3375,3233,1083,skewed_1
65529,13256,16425.4,20910.7,258,16479.7,21051.5,302,638,2177,199,vector
65531,13256,16425.4,20910.7,46454,16625.6,21090.5,5207,20469,22556,7416,skewed_1
65534,13256,16425.4,20910.7,36587,16791.1,21268,10105,3902,6163,7173,skewed_2
65529,13256,16425.4,20910.7,15771,16485.1,20844.7,3816,8524,11708,2916,vector
65529,13256,16425.4,20910.7,4,18412.8,29049.3,269,50,151,266,skewed_2
65529,13256,16425.4,20910.7,428,17726.3,21761.8,497,1029,661,1059,skewed_1
65529,13256,16425.4,20910.7,278,16457.8,20762.6,365,513,466,215,vector
65531,13256,16425.4,20910.7,51320,16586.9,21018.5,6068,6394,8824,7227,skewed_1
65535,13256,16425.4,20910.7,203042,16553.7,21025.7,10795,13855,15299,15363,skewed_1
65531,13256,16425.4,20910.7,103115,16633.6,21010.5,7979,9211,11482,17874,skewed_1
65531,13256,16425.4,20910.7,108817,16634.7,20972.8,14730,5442,8170,18385,skewed_2
65535,13256,16425.4,20910.7,81094,16647.5,20996,7345,10234,12592,4236,vector
65533,13256,16425.4,20910.7,50107,16606.1,21016.9,9438,4749,13467,9079,skewed_2
65529,13256,16425.4,20910.7,167,16219,20646,303,400,363,301,vector
65529,13256,16425.4,20910.7,687,16702,21160.9,458,470,664,209,vector
65533,13256,16425.4,20910.7,21962,16723.7,21049.4,4233,5967,8422,5827,skewed_1
65535,13256,16425.4,20910.7,186314,16654.8,21062.5,9609,6956,9165,16404,skewed_2
65529,13256,16425.4,20910.7,20182,16794.2,21204.8,4257,12860,12098,4728,skewed_1
65533,13256,16425.4,20910.7,188809,16531.8,20963,14594,6942,19788,29491,skewed_2
65529,13256,16425.4,20910.7,1625,14074.9,19068.3,325,1616,1313,423,skewed_1
65535,13256,16425.4,20910.7,186314,16654.8,21062.5,9454,6812,9120,17310,skewed_2
65529,13256,16425.4,20910.7,423,16506.3,21047.6,433,457,493,197,vector
65529,13256,16425.4,20910.7,73,16169.6,20417.9,299,355,236,214,vector
65534,13256,16425.4,20910.7,65746,16751.1,21147.2,6579,11330,13806,4550,vector
65529,13256,16425.4,20910.7,9934,13028,13054.1,432,5064,5019,1603,skewed_1
65529,13256,16425.4,20910.7,54,19898.8,22299.8,303,406,289,254,vector
65535,13256,16425.4,20910.7,150357,16647.3,21041.9,9196,6331,8565,24789,skewed_2
65535,13256,16425.4,20910.7,46372,16640.6,21115.4,9394,4581,13468,4054,vector
65535,13256,16425.4,20910.7,348832,16618.9,21077.4,12597,9260,12347,3994,vector
65529,13256,16425.4,20910.7,3622,17637.5,22304.5,1045,1916,4409,2108,skewed_1
65535,13256,16425.4,20910.7,530445,16886.4,21253.8,7768,5628,15752,79469,skewed_2
65534,251,16618.1,21151.1,197564,16629.1,21001.3,781,3172,3597,1168,skewed_1
65529,251,16618.1,21151.1,13256,16425.4,20910.7,280,266,435,174,vector
65261,251,16618.1,21151.1,251,16618.1,21151.1,347,305,281,147,vector
65315,251,16618.1,21151.1,423,16452.1,21014.8,173,84,270,118,skewed_2
65527,251,16618.1,21151.1,5310,17053.8,21115.9,313,150,473,137,vector
65444,251,16618.1,21151.1,1561,17449,21502.8,228,90,257,92,skewed_2
65526,251,16618.1,21151.1,7747,16634.6,21170.1,291,201,329,167,vector
65526,251,16618.1,21151.1,3428,16929.1,21398.3,283,131,227,110,vector
65477,251,16618.1,21151.1,2139,15643.7,20574.5,168,97,530,92,vector
65535,251,16618.1,21151.1,255502,16705,21163.2,542,3213,3609,1236,skewed_1
65390,251,16618.1,21151.1,389,16721.8,21048.1,113,72,301,84,skewed_2
65372,251,16618.1,21151.1,1665,16242.8,20699.8,225,100,290,100,skewed_2
65531,251,16618.1,21151.1,47422,16671.2,21111.9,598,788,971,362,vector
65457,251,16618.1,21151.1,434,16740,21412.9,184,82,351,91,skewed_2
65535,251,16618.1,21151.1,203042,16553.7,21025.7,429,2910,3350,1043,skewed_1
65532,251,16618.1,21151.1,29794,16517.7,20978,355,474,633,245,vector
65532,251,16618.1,21151.1,16650,16349.9,20855,276,295,433,150,vector
65532,251,16618.1,21151.1,16650,16349.9,20855,279,286,432,163,vector
65534,251,16618.1,21151.1,197564,16629.1,21001.3,656,3122,3580,1137,skewed_1
65534,251,16618.1,21151.1,131331,16661.7,21053.2,408,2104,2415,793,skewed_1
65535,251,16618.1,21151.1,81094,16647.5,20996,568,1271,1526,507,vector
65261,251,16618.1,21151.1,3806,8989.5,8992.08,85,1815,1782,4141,skewed_1
65533,251,16618.1,21151.1,188809,16531.8,20963,933,2920,3297,1094,skewed_1
65534,251,16618.1,21151.1,42800,16567.8,21074.9,484,699,909,319,vector
65534,251,16618.1,21151.1,108226,16697.2,21074,906,1713,2004,665,vector
65261,251,16618.1,21151.1,188,16587.9,21364.4,194,88,181,82,vector
65534,251,16618.1,21151.1,48446,16667.3,21014.5,636,715,935,273,vector
65261,251,16618.1,21151.1,168,16403.2,20545.7,151,86,165,84,vector
65481,251,16618.1,21151.1,378,16156.3,20589.2,95,92,269,76,vector
65535,251,16618.1,21151.1,499585,16626.2,21049.8,1135,8348,8044,3979,skewed_1
65534,251,16618.1,21151.1,65746,16751.1,21147.2,911,1070,1390,625,vector
65494,251,16618.1,21151.1,255,16769.4,21213.7,126,109,212,82,vector
65261,251,16618.1,21151.1,249,15939.6,20803.3,92,77,261,200,skewed_2
65533,251,16618.1,21151.1,31577,16453.5,20863.5,379,539,723,319,vector
65534,251,16618.1,21151.1,197564,16629.1,21001.3,776,3699,3556,1123,skewed_1
65261,251,16618.1,21151.1,459,16771.6,21221,169,83,321,88,skewed_2
65535,251,16618.1,21151.1,1749744,16655.9,21067.6,2668,24814,26866,8386,skewed_1
65526,251,16618.1,21151.1,7747,16634.6,21170.1,417,190,347,129,vector
65534,251,16618.1,21151.1,73888,16762,21264.8,992,956,1134,397,vector
65534,251,16618.1,21151.1,47373,16777.6,21172.9,814,595,789,281,vector
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,2055,25299,27724,9164,skewed_1
65535,251,16618.1,21151.1,92535,16663.5,21065.6,964,1495,1700,539,vector
65465,251,16618.1,21151.1,4876,17785.5,20945.4,608,367,520,163,vector
65531,251,16618.1,21151.1,29803,16721.3,21094.2,775,521,646,276,vector
65535,251,16618.1,21151.1,133473,16616.3,21076.2,720,2037,2222,843,skewed_1
65535,251,16618.1,21151.1,446607,16652.2,21123.9,1879,6269,6531,2104,skewed_1
65345,251,16618.1,21151.1,146,17242.5,21751.9,148,85,205,70,vector
65534,251,16618.1,21151.1,10443,16808.9,21161.9,418,246,396,138,vector
65534,251,16618.1,21151.1,73888,16762,21264.8,1458,950,1146,584,vector
65261,251,16618.1,21151.1,172,16241.4,20725.8,272,92,191,85,vector
65516,251,16618.1,21151.1,2245,17115,21249.5,363,155,227,129,vector
65531,251,16618.1,21151.1,103115,16633.6,21010.5,707,1702,1908,621,vector
65469,251,16618.1,21151.1,6982,16532.3,21109.1,323,176,295,130,vector
65530,251,16618.1,21151.1,19699,16595.7,21151.9,597,342,459,269,vector
65533,251,16618.1,21151.1,4186,16717,20868.1,551,138,237,101,vector
65261,251,16618.1,21151.1,4028,27492.2,27488.7,188,43,2446,87,skewed_2
65478,251,16618.1,21151.1,226,17309.6,21519.2,161,97,274,80,vector
65261,251,16618.1,21151.1,233,16972.6,20952.4,227,70,180,234,skewed_2
65261,251,16618.1,21151.1,9934,13142.5,13167.3,169,4723,4594,97,vector
65261,251,16618.1,21151.1,278,16119.2,20537,177,84,301,82,vector
65523,251,16618.1,21151.1,11844,16628.1,21155.6,431,260,869,196,vector
65534,251,16618.1,21151.1,17083,16625.2,21188.3,485,328,1949,215,vector
65532,251,16618.1,21151.1,29794,16517.7,20978,355,477,650,229,vector
65535,251,16618.1,21151.1,530445,16886.4,21253.8,1106,1958,2522,336,vector
65534,251,16618.1,21151.1,55919,16789.3,21222.2,453,809,1013,381,vector
65535,251,16618.1,21151.1,203042,16553.7,21025.7,811,3183,3405,1041,skewed_1
65531,251,16618.1,21151.1,3394,19531.3,22374.8,496,327,414,146,vector
65534,251,16618.1,21151.1,42800,16567.8,21074.9,521,729,900,312,vector
65535,251,16618.1,21151.1,530445,16886.4,21253.8,781,2018,2572,341,vector
65524,251,16618.1,21151.1,14588,17150.3,20380.9,339,472,648,220,vector
65411,251,16618.1,21151.1,451,17048,21430.6,174,78,204,78,skewed_2
65531,251,16618.1,21151.1,29803,16721.3,21094.2,372,561,665,270,vector
65534,251,16618.1,21151.1,55919,16789.3,21222.2,385,809,1055,399,skewed_1
65534,251,16618.1,21151.1,88039,16640.4,21065.3,1119,1621,1737,594,vector
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,1457,25007,27718,9137,skewed_1
65261,251,16618.1,21151.1,278,17093.7,21678.7,206,75,224,93,skewed_2
65535,251,16618.1,21151.1,96613,16755.1,21130.1,754,1542,1810,911,skewed_1
65261,251,16618.1,21151.1,246,16996.9,21074.6,236,106,232,79,vector
65531,251,16618.1,21151.1,39873,16656.6,21057,610,649,862,306,vector
65530,251,16618.1,21151.1,8178,16635.4,21038.6,298,203,337,127,vector
65513,251,16618.1,21151.1,25578,16662.7,21009.7,426,442,600,222,vector
65261,251,16618.1,21151.1,703,16302,20772.4,182,96,431,86,vector
65534,251,16618.1,21151.1,197564,16629.1,21001.3,1249,3541,3578,1124,vector
65535,251,16618.1,21151.1,530445,16886.4,21253.8,1215,1940,2487,336,vector
65294,251,16618.1,21151.1,175,17951.1,21771.2,233,100,233,211,skewed_2
65517,251,16618.1,21151.1,4898,16903.4,21166,420,147,244,129,vector
65533,251,16618.1,21151.1,190424,16533.4,20966,1438,3140,3439,1136,vector
65535,251,16618.1,21151.1,1443329,16707.1,21108.2,1857,19921,21592,6762,skewed_1
65529,251,16618.1,21151.1,11040,16500.9,20916,411,209,786,129,vector
65261,251,16618.1,21151.1,130,16943.1,21245.4,88,113,137,80,vector
65398,251,16618.1,21151.1,445,16921.6,21310.2,342,81,291,83,skewed_2
65518,251,16618.1,21151.1,2078,16733.6,21468.5,358,98,581,94,vector
65519,251,16618.1,21151.1,28456,17700.6,21532.7,719,375,510,171,vector
65534,251,16618.1,21151.1,36099,16448.5,20986.7,811,603,801,276,vector
65534,251,16618.1,21151.1,68734,16603.9,21077.1,975,978,1215,444,vector
65301,251,16618.1,21151.1,162,17178.5,21446.8,110,71,243,76,skewed_2
65534,251,16618.1,21151.1,97017,16618.4,20917.2,671,1740,1974,671,skewed_1
65534,251,16618.1,21151.1,73888,16762,21264.8,1128,952,1138,420,vector
65512,251,16618.1,21151.1,445,16546.3,20997.4,263,60,145,95,skewed_2
65261,251,16618.1,21151.1,91,14970.1,19824.2,83,83,160,115,skewed_1
65261,251,16618.1,21151.1,8880,17154.2,17178.1,127,4244,4100,93,vector
65534,251,16618.1,21151.1,112507,16517.8,20958.6,1061,1616,1889,583,vector
65261,251,16618.1,21151.1,6542,14580,14586.4,125,3875,3045,79,vector
65531,251,16618.1,21151.1,1198,18908.2,23072.1,140,166,663,114,vector
65534,251,16618.1,21151.1,10443,16808.9,21161.9,405,239,344,138,vector
65519,251,16618.1,21151.1,738,16811,21334.4,161,78,430,82,skewed_2
65311,251,16618.1,21151.1,308,17528.4,21442.4,329,70,138,80,skewed_2
65534,251,16618.1,21151.1,48446,16667.3,21014.5,1097,773,958,298,vector
65261,251,16618.1,21151.1,10038,16514.5,16534.1,432,5047,4641,86,vector
65528,251,16618.1,21151.1,11568,16545.6,21039.9,490,237,336,130,vector
65531,251,16618.1,21151.1,46454,16625.6,21090.5,529,704,806,281,vector
65532,251,16618.1,21151.1,42115,16639.5,21084.9,738,584,779,269,vector
65515,251,16618.1,21151.1,103,14159.9,19406.1,328,150,212,192,skewed_2
65261,251,16618.1,21151.1,89,14953.2,20220.8,153,35,111,143,skewed_2
65531,251,16618.1,21151.1,863,16965.1,21318.4,257,87,360,115,skewed_2
65261,251,16618.1,21151.1,7560,19842.2,19854.6,354,4051,3503,69,vector
65401,251,16618.1,21151.1,7964,17171.7,20027.5,421,477,606,231,vector
65525,251,16618.1,21151.1,27360,16477.9,20918.7,588,461,601,226,vector
65261,251,16618.1,21151.1,32,12999.2,18763,128,81,60,69,non_skewed
65532,251,16618.1,21151.1,29794,16517.7,20978,342,476,611,235,vector
65261,251,16618.1,21151.1,2014,17821.9,21435.7,286,474,1054,105,vector
65261,251,16618.1,21151.1,4082,14780,14773.7,124,1983,1911,73,vector
65531,251,16618.1,21151.1,30356,16704.2,21035.6,328,548,726,275,vector
65438,251,16618.1,21151.1,1997,16604.8,21082.1,202,102,272,89,vector
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,2296,25997,27743,9138,skewed_1
65534,251,16618.1,21151.1,197564,16629.1,21001.3,1310,3291,3957,1130,vector
65530,251,16618.1,21151.1,5898,16377.6,20754.4,286,163,534,111,vector
65463,251,16618.1,21151.1,282,17216.3,21381.2,149,90,141,73,vector
65470,251,16618.1,21151.1,2626,15129.6,18655.6,345,550,645,166,vector
65534,251,16618.1,21151.1,11863,16679.5,21171.2,322,225,1018,141,vector
65261,251,16618.1,21151.1,7268,23587.8,23591,128,48,3509,73,skewed_2
65522,251,16618.1,21151.1,5070,16450.3,20877.2,398,140,673,105,vector
65535,251,16618.1,21151.1,630099,16675.9,21113,1380,9570,9536,3197,skewed_1
65535,251,16618.1,21151.1,1749744,16655.9,21067.6,1569,25164,26901,8347,skewed_1
65534,251,16618.1,21151.1,42800,16567.8,21074.9,592,697,910,315,vector
65530,251,16618.1,21151.1,72576,16659.4,21079.5,751,1184,1362,489,vector
65531,251,16618.1,21151.1,8272,16788.4,21049,309,211,332,143,vector
65534,251,16618.1,21151.1,171933,16608.6,21039.3,963,2804,3036,1014,skewed_1
65530,251,16618.1,21151.1,58408,16806.7,21133.7,517,1065,1259,397,vector
65531,251,16618.1,21151.1,29803,16721.3,21094.2,448,526,691,257,vector
65535,251,16618.1,21151.1,862911,16726.2,21100.6,1952,12132,13147,3910,skewed_1
65534,251,16618.1,21151.1,88039,16640.4,21065.3,1022,1591,1747,578,vector
65531,251,16618.1,21151.1,108817,16634.7,20972.8,920,1899,2043,661,vector
65533,251,16618.1,21151.1,41139,16795.6,21115.6,635,843,954,361,vector
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,1445,26081,27749,9105,skewed_1
65531,251,16618.1,21151.1,29803,16721.3,21094.2,385,527,679,258,vector
65513,251,16618.1,21151.1,25578,16662.7,21009.7,511,440,579,239,vector
65527,251,16618.1,21151.1,38884,16590.7,20989.4,666,696,866,323,vector
65261,251,16618.1,21151.1,196,16946.3,21069.8,118,63,168,73,skewed_2
65394,251,16618.1,21151.1,180,19640.6,22776.7,125,82,197,80,vector
65519,251,16618.1,21151.1,7280,16167.7,20900.9,317,197,823,132,vector
65535,251,16618.1,21151.1,499585,16626.2,21049.8,1061,7743,7956,2700,skewed_1
65362,251,16618.1,21151.1,444,16682.3,21069.3,229,74,163,78,skewed_2
65261,251,16618.1,21151.1,413,15984.2,20559.2,220,89,336,79,vector
65527,251,16618.1,21151.1,5310,17053.8,21115.9,369,136,462,122,vector
65528,251,16618.1,21151.1,16014,16133.7,20629.2,347,286,433,163,vector
65469,251,16618.1,21151.1,6982,16532.3,21109.1,227,174,261,121,vector
65401,251,16618.1,21151.1,7964,17171.7,20027.5,374,522,610,233,vector
65534,251,16618.1,21151.1,131331,16661.7,21053.2,554,2237,2364,781,skewed_1
65534,251,16618.1,21151.1,73888,16762,21264.8,867,1301,1151,398,vector
65523,251,16618.1,21151.1,1808,16738.9,20964.3,156,106,182,88,vector
65261,251,16618.1,21151.1,147,16844.6,20629.8,68,171,191,198,skewed_1
65261,251,16618.1,21151.1,50,16025.7,20311,166,79,118,89,skewed_2
65534,251,16618.1,21151.1,47373,16777.6,21172.9,545,588,775,298,vector
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,1313,25671,27786,13600,skewed_1
65525,251,16618.1,21151.1,12983,16316.4,20978.8,327,231,805,127,vector
65524,251,16618.1,21151.1,3622,17637.5,22304.5,295,106,657,103,vector
65535,251,16618.1,21151.1,136093,16558.2,21040.3,470,2050,2304,686,skewed_1
65261,251,16618.1,21151.1,6292,12727.8,12736,70,2946,2927,91,skewed_1
65528,251,16618.1,21151.1,258,16479.7,21051.5,88,89,231,80,vector
65531,251,16618.1,21151.1,46454,16625.6,21090.5,321,617,815,277,vector
65534,251,16618.1,21151.1,36587,16791.1,21268,294,456,624,222,vector
65526,251,16618.1,21151.1,15771,16485.1,20844.7,452,339,461,192,vector
65261,251,16618.1,21151.1,4,18412.8,29049.3,98,42,62,85,skewed_2
65382,251,16618.1,21151.1,428,17726.3,21761.8,101,101,320,91,vector
65279,251,16618.1,21151.1,278,16457.8,20762.6,151,60,297,76,skewed_2
65531,251,16618.1,21151.1,51320,16586.9,21018.5,431,785,1027,471,skewed_1
65535,251,16618.1,21151.1,203042,16553.7,21025.7,485,2932,3368,1030,skewed_1
65531,251,16618.1,21151.1,103115,16633.6,21010.5,454,1681,1928,617,skewed_1
65531,251,16618.1,21151.1,108817,16634.7,20972.8,615,1742,2039,685,skewed_1
65535,251,16618.1,21151.1,81094,16647.5,20996,552,1260,1528,510,vector
65533,251,16618.1,21151.1,50107,16606.1,21016.9,517,783,1007,335,vector
65261,251,16618.1,21151.1,167,16219,20646,106,77,197,200,skewed_2
65477,251,16618.1,21151.1,687,16702,21160.9,98,105,144,92,vector
65533,251,16618.1,21151.1,21962,16723.7,21049.4,460,427,568,236,vector
65535,251,16618.1,21151.1,186314,16654.8,21062.5,588,2831,3155,1160,skewed_1
65521,251,16618.1,21151.1,20182,16794.2,21204.8,264,401,545,209,vector
65533,251,16618.1,21151.1,188809,16531.8,20963,648,2920,3293,1091,skewed_1
65261,251,16618.1,21151.1,1625,14074.9,19068.3,207,44,808,85,skewed_2
