range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,fastest_algo
65529,13256,16425.4,20910.7,4082,14780,14773.7,1147,29866,1231,skewed_1
65531,13256,16425.4,20910.7,30356,16704.2,21035.6,2466,958,15418,skewed_2
65529,13256,16425.4,20910.7,1997,16604.8,21082.1,830,248,1326,skewed_2
65535,13256,16425.4,20910.7,1434753,16577.3,21012.1,4472,35485,25227,skewed_1
65534,13256,16425.4,20910.7,197564,16629.1,21001.3,3949,4669,13461,skewed_1
65530,13256,16425.4,20910.7,5898,16377.6,20754.4,1311,448,9616,skewed_2
65529,13256,16425.4,20910.7,282,17216.3,21381.2,472,147,435,skewed_2
65529,13256,16425.4,20910.7,2626,15129.6,18655.6,973,3402,2134,skewed_1
65534,13256,16425.4,20910.7,11863,16679.5,21171.2,1522,460,9614,skewed_2
65529,13256,16425.4,20910.7,7268,23587.8,23591,1626,61305,2195,skewed_1
65529,13256,16425.4,20910.7,5070,16450.3,20877.2,1339,385,4954,skewed_2
65535,13256,16425.4,20910.7,630099,16675.9,21113,2592,12587,16108,skewed_1
65535,13256,16425.4,20910.7,1749744,16655.9,21067.6,5822,34359,24829,skewed_1
65534,13256,16425.4,20910.7,42800,16567.8,21074.9,1572,1212,10352,skewed_2
65530,13256,16425.4,20910.7,72576,16659.4,21079.5,1077,2136,29626,skewed_1
65531,13256,16425.4,20910.7,8272,16788.4,21049,1335,487,9858,skewed_2
65534,13256,16425.4,20910.7,171933,16608.6,21039.3,3798,3926,12117,skewed_1
65530,13256,16425.4,20910.7,58408,16806.7,21133.7,2438,1542,13072,skewed_2
65531,13256,16425.4,20910.7,29803,16721.3,21094.2,1721,1088,10438,skewed_2
65535,13256,16425.4,20910.7,862911,16726.2,21100.6,2614,16362,17886,skewed_1
65534,13256,16425.4,20910.7,88039,16640.4,21065.3,3010,2321,21031,skewed_2
65531,13256,16425.4,20910.7,108817,16634.7,20972.8,3897,2672,12333,skewed_2
65533,13256,16425.4,20910.7,41139,16795.6,21115.6,2222,1326,13907,skewed_2
65535,13256,16425.4,20910.7,1434753,16577.3,21012.1,5237,35818,25788,skewed_1
65531,13256,16425.4,20910.7,29803,16721.3,21094.2,1738,1017,10337,skewed_2
65529,13256,16425.4,20910.7,25578,16662.7,21009.7,1927,936,10587,skewed_2
65530,13256,16425.4,20910.7,38884,16590.7,20989.4,2203,1273,17442,skewed_2
65529,13256,16425.4,20910.7,196,16946.3,21069.8,517,190,440,skewed_2
65529,13256,16425.4,20910.7,180,19640.6,22776.7,406,266,446,skewed_2
65529,13256,16425.4,20910.7,7280,16167.7,20900.9,968,460,4537,skewed_2
65535,13256,16425.4,20910.7,499585,16626.2,21049.8,5665,10852,15880,skewed_1
65529,13256,16425.4,20910.7,444,16682.3,21069.3,776,187,510,skewed_2
65529,13256,16425.4,20910.7,413,15984.2,20559.2,578,209,558,skewed_2
65529,13256,16425.4,20910.7,5310,17053.8,21115.9,1707,408,7058,skewed_2
65529,13256,16425.4,20910.7,16014,16133.7,20629.2,1409,602,10607,skewed_2
65529,13256,16425.4,20910.7,6982,16532.3,21109.1,1105,414,3983,skewed_2
65529,13256,16425.4,20910.7,7964,17171.7,20027.5,1273,766,4487,skewed_2
65534,13256,16425.4,20910.7,131331,16661.7,21053.2,2666,3335,22722,skewed_1
65534,13256,16425.4,20910.7,73888,16762,21264.8,1263,1504,11885,skewed_1
65529,13256,16425.4,20910.7,1808,16738.9,20964.3,607,252,4631,skewed_2
65529,13256,16425.4,20910.7,147,16844.6,20629.8,423,192,391,skewed_2
65529,13256,16425.4,20910.7,50,16025.7,20311,192,111,342,skewed_2
65534,13256,16425.4,20910.7,47373,16777.6,21172.9,3532,995,18981,skewed_2
65535,13256,16425.4,20910.7,1434753,16577.3,21012.1,5129,36049,25509,skewed_1
65529,13256,16425.4,20910.7,12983,16316.4,20978.8,1530,540,9221,skewed_2
65529,13256,16425.4,20910.7,3622,17637.5,22304.5,1109,334,5874,skewed_2
65535,13256,16425.4,20910.7,136093,16558.2,21040.3,3121,2849,11929,skewed_2
65529,13256,16425.4,20910.7,6292,12727.8,12736,1011,53030,2033,skewed_1
65529,13256,16425.4,20910.7,258,16479.7,21051.5,534,2079,3899,skewed_1
65531,13256,16425.4,20910.7,46454,16625.6,21090.5,2918,1056,19495,skewed_2
65534,13256,16425.4,20910.7,36587,16791.1,21268,1751,817,9515,skewed_2
65529,13256,16425.4,20910.7,15771,16485.1,20844.7,2239,710,10564,skewed_2
65529,13256,16425.4,20910.7,4,18412.8,29049.3,265,85,246,skewed_2
65529,13256,16425.4,20910.7,428,17726.3,21761.8,509,276,686,skewed_2
65529,13256,16425.4,20910.7,278,16457.8,20762.6,740,162,482,skewed_2
65531,13256,16425.4,20910.7,51320,16586.9,21018.5,2155,1321,11810,skewed_2
65535,13256,16425.4,20910.7,203042,16553.7,21025.7,4023,4381,15903,skewed_1
65531,13256,16425.4,20910.7,103115,16633.6,21010.5,2366,2664,13371,skewed_1
65531,13256,16425.4,20910.7,108817,16634.7,20972.8,3439,2788,12423,skewed_2
65535,13256,16425.4,20910.7,81094,16647.5,20996,3199,2075,15127,skewed_2
65533,13256,16425.4,20910.7,50107,16606.1,21016.9,2912,1310,16924,skewed_2
65529,13256,16425.4,20910.7,167,16219,20646,382,161,405,skewed_2
65529,13256,16425.4,20910.7,687,16702,21160.9,562,175,606,skewed_2
65533,13256,16425.4,20910.7,21962,16723.7,21049.4,1467,830,11193,skewed_2
65535,13256,16425.4,20910.7,186314,16654.8,21062.5,4449,4527,12361,skewed_1
65529,13256,16425.4,20910.7,20182,16794.2,21204.8,1644,698,8539,skewed_2
65533,13256,16425.4,20910.7,188809,16531.8,20963,2854,4530,22211,skewed_1
65529,13256,16425.4,20910.7,1625,14074.9,19068.3,524,176,1226,skewed_2
65535,13256,16425.4,20910.7,186314,16654.8,21062.5,4684,4445,12080,skewed_2
65529,13256,16425.4,20910.7,423,16506.3,21047.6,584,201,882,skewed_2
65529,13256,16425.4,20910.7,73,16169.6,20417.9,589,114,308,skewed_2
65534,13256,16425.4,20910.7,65746,16751.1,21147.2,2955,1721,14363,skewed_2
65529,13256,16425.4,20910.7,9934,13028,13054.1,1277,73027,3020,skewed_1
65529,13256,16425.4,20910.7,54,19898.8,22299.8,648,521,390,non_skewed
65535,13256,16425.4,20910.7,150357,16647.3,21041.9,3187,3419,12344,skewed_1
65535,13256,16425.4,20910.7,46372,16640.6,21115.4,2704,1192,14686,skewed_2
65535,13256,16425.4,20910.7,348832,16618.9,21077.4,3067,7253,15150,skewed_1
65529,13256,16425.4,20910.7,3622,17637.5,22304.5,1152,311,5644,skewed_2
65535,13256,16425.4,20910.7,530445,16886.4,21253.8,4361,2946,16021,skewed_2
65534,251,16618.1,21151.1,197564,16629.1,21001.3,555,3134,2021,skewed_1
65529,251,16618.1,21151.1,13256,16425.4,20910.7,129,238,383,skewed_1
65261,251,16618.1,21151.1,251,16618.1,21151.1,75,81,308,skewed_1
65315,251,16618.1,21151.1,423,16452.1,21014.8,271,159,307,skewed_2
65527,251,16618.1,21151.1,5310,17053.8,21115.9,1328,214,444,skewed_2
65444,251,16618.1,21151.1,1561,17449,21502.8,338,109,260,skewed_2
65526,251,16618.1,21151.1,7747,16634.6,21170.1,844,224,333,skewed_2
65526,251,16618.1,21151.1,3428,16929.1,21398.3,484,211,311,skewed_2
65477,251,16618.1,21151.1,2139,15643.7,20574.5,431,110,472,skewed_2
65535,251,16618.1,21151.1,255502,16705,21163.2,1479,3003,2092,skewed_1
65390,251,16618.1,21151.1,389,16721.8,21048.1,169,92,332,skewed_2
65372,251,16618.1,21151.1,1665,16242.8,20699.8,471,172,361,skewed_2
65531,251,16618.1,21151.1,47422,16671.2,21111.9,1315,827,666,non_skewed
65457,251,16618.1,21151.1,434,16740,21412.9,255,84,318,skewed_2
65535,251,16618.1,21151.1,203042,16553.7,21025.7,1510,2754,1936,skewed_1
65532,251,16618.1,21151.1,29794,16517.7,20978,1396,690,497,non_skewed
65532,251,16618.1,21151.1,16650,16349.9,20855,1020,320,451,skewed_2
65532,251,16618.1,21151.1,16650,16349.9,20855,905,283,465,skewed_2
65534,251,16618.1,21151.1,197564,16629.1,21001.3,1755,2843,2021,skewed_1
65534,251,16618.1,21151.1,131331,16661.7,21053.2,2664,1874,1407,non_skewed
65535,251,16618.1,21151.1,81094,16647.5,20996,1574,1148,953,non_skewed
65261,251,16618.1,21151.1,3806,8989.5,8992.08,795,21749,932,skewed_1
65533,251,16618.1,21151.1,188809,16531.8,20963,2787,2735,1947,non_skewed
65534,251,16618.1,21151.1,42800,16567.8,21074.9,1352,668,626,non_skewed
65534,251,16618.1,21151.1,108226,16697.2,21074,2515,1588,1209,non_skewed
65261,251,16618.1,21151.1,188,16587.9,21364.4,147,495,170,skewed_1
65534,251,16618.1,21151.1,48446,16667.3,21014.5,1226,587,626,skewed_2
65261,251,16618.1,21151.1,168,16403.2,20545.7,447,144,143,non_skewed
65481,251,16618.1,21151.1,378,16156.3,20589.2,238,192,339,skewed_2
65535,251,16618.1,21151.1,499585,16626.2,21049.8,2703,6949,4351,skewed_1
65534,251,16618.1,21151.1,65746,16751.1,21147.2,2078,1073,830,non_skewed
65494,251,16618.1,21151.1,255,16769.4,21213.7,198,129,232,skewed_2
65261,251,16618.1,21151.1,249,15939.6,20803.3,202,144,199,skewed_2
65533,251,16618.1,21151.1,31577,16453.5,20863.5,1892,535,527,non_skewed
65534,251,16618.1,21151.1,197564,16629.1,21001.3,1735,2793,2015,skewed_1
65261,251,16618.1,21151.1,459,16771.6,21221,245,164,280,skewed_2
65535,251,16618.1,21151.1,1749744,16655.9,21067.6,2329,21807,15056,skewed_1
65526,251,16618.1,21151.1,7747,16634.6,21170.1,781,233,342,skewed_2
65534,251,16618.1,21151.1,73888,16762,21264.8,1060,960,766,non_skewed
65534,251,16618.1,21151.1,47373,16777.6,21172.9,1297,607,579,non_skewed
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,3028,23295,16087,skewed_1
65535,251,16618.1,21151.1,92535,16663.5,21065.6,1200,1220,1074,non_skewed
65465,251,16618.1,21151.1,4876,17785.5,20945.4,652,341,434,skewed_2
65531,251,16618.1,21151.1,29803,16721.3,21094.2,1352,547,531,non_skewed
65535,251,16618.1,21151.1,133473,16616.3,21076.2,3070,2020,2328,skewed_2
65535,251,16618.1,21151.1,446607,16652.2,21123.9,3569,5407,3540,non_skewed
65345,251,16618.1,21151.1,146,17242.5,21751.9,235,87,227,skewed_2
65534,251,16618.1,21151.1,10443,16808.9,21161.9,844,253,432,skewed_2
65534,251,16618.1,21151.1,73888,16762,21264.8,1015,950,754,non_skewed
65261,251,16618.1,21151.1,172,16241.4,20725.8,150,139,169,skewed_2
65516,251,16618.1,21151.1,2245,17115,21249.5,586,217,267,skewed_2
65531,251,16618.1,21151.1,103115,16633.6,21010.5,1310,1446,1186,non_skewed
65469,251,16618.1,21151.1,6982,16532.3,21109.1,1370,301,352,skewed_2
65530,251,16618.1,21151.1,19699,16595.7,21151.9,1190,418,412,non_skewed
65533,251,16618.1,21151.1,4186,16717,20868.1,854,179,283,skewed_2
65261,251,16618.1,21151.1,4028,27492.2,27488.7,623,20572,999,skewed_1
65478,251,16618.1,21151.1,226,17309.6,21519.2,272,141,279,skewed_2
65261,251,16618.1,21151.1,233,16972.6,20952.4,333,77,151,skewed_2
65261,251,16618.1,21151.1,9934,13142.5,13167.3,868,28743,2372,skewed_1
65261,251,16618.1,21151.1,278,16119.2,20537,148,498,230,skewed_1
65523,251,16618.1,21151.1,11844,16628.1,21155.6,930,328,587,skewed_2
65534,251,16618.1,21151.1,17083,16625.2,21188.3,955,303,938,skewed_2
65532,251,16618.1,21151.1,29794,16517.7,20978,1105,455,506,skewed_2
65535,251,16618.1,21151.1,530445,16886.4,21253.8,2108,783,1486,skewed_2
65534,251,16618.1,21151.1,55919,16789.3,21222.2,1176,1024,675,non_skewed
65535,251,16618.1,21151.1,203042,16553.7,21025.7,1715,2742,1914,skewed_1
65531,251,16618.1,21151.1,3394,19531.3,22374.8,805,292,377,skewed_2
65534,251,16618.1,21151.1,42800,16567.8,21074.9,1277,669,619,non_skewed
65535,251,16618.1,21151.1,530445,16886.4,21253.8,2449,773,1459,skewed_2
65524,251,16618.1,21151.1,14588,17150.3,20380.9,752,502,498,non_skewed
65411,251,16618.1,21151.1,451,17048,21430.6,146,84,228,skewed_2
65531,251,16618.1,21151.1,29803,16721.3,21094.2,920,601,806,skewed_2
65534,251,16618.1,21151.1,55919,16789.3,21222.2,990,930,717,non_skewed
65534,251,16618.1,21151.1,88039,16640.4,21065.3,1148,1351,1113,non_skewed
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,2996,23127,15971,skewed_1
65261,251,16618.1,21151.1,278,17093.7,21678.7,314,82,221,skewed_2
65535,251,16618.1,21151.1,96613,16755.1,21130.1,1375,1797,1118,non_skewed
65261,251,16618.1,21151.1,246,16996.9,21074.6,194,146,242,skewed_2
65531,251,16618.1,21151.1,39873,16656.6,21057,974,768,582,non_skewed
65530,251,16618.1,21151.1,8178,16635.4,21038.6,893,220,331,skewed_2
65513,251,16618.1,21151.1,25578,16662.7,21009.7,1404,504,470,non_skewed
65261,251,16618.1,21151.1,703,16302,20772.4,368,474,355,non_skewed
65534,251,16618.1,21151.1,197564,16629.1,21001.3,1621,2846,2116,skewed_1
65535,251,16618.1,21151.1,530445,16886.4,21253.8,1676,832,1910,skewed_2
65294,251,16618.1,21151.1,175,17951.1,21771.2,193,238,262,skewed_1
65517,251,16618.1,21151.1,4898,16903.4,21166,767,197,623,skewed_2
65533,251,16618.1,21151.1,190424,16533.4,20966,1488,6287,2057,skewed_1
65535,251,16618.1,21151.1,1443329,16707.1,21108.2,6329,18148,30246,skewed_1
65529,251,16618.1,21151.1,11040,16500.9,20916,550,218,508,skewed_2
65261,251,16618.1,21151.1,130,16943.1,21245.4,142,83,136,skewed_2
65398,251,16618.1,21151.1,445,16921.6,21310.2,257,99,333,skewed_2
65518,251,16618.1,21151.1,2078,16733.6,21468.5,720,181,637,skewed_2
65519,251,16618.1,21151.1,28456,17700.6,21532.7,1122,455,422,non_skewed
65534,251,16618.1,21151.1,36099,16448.5,20986.7,1280,594,598,skewed_2
65534,251,16618.1,21151.1,68734,16603.9,21077.1,741,1058,828,skewed_1
65301,251,16618.1,21151.1,162,17178.5,21446.8,271,103,286,skewed_2
65534,251,16618.1,21151.1,97017,16618.4,20917.2,3270,1947,1213,non_skewed
65534,251,16618.1,21151.1,73888,16762,21264.8,829,886,901,skewed_1
65512,251,16618.1,21151.1,445,16546.3,20997.4,164,79,205,skewed_2
65261,251,16618.1,21151.1,91,14970.1,19824.2,87,110,149,skewed_1
65261,251,16618.1,21151.1,8880,17154.2,17178.1,513,50501,2128,skewed_1
65534,251,16618.1,21151.1,112507,16517.8,20958.6,1318,1354,1313,non_skewed
65261,251,16618.1,21151.1,6542,14580,14586.4,873,33671,1584,skewed_1
65531,251,16618.1,21151.1,1198,18908.2,23072.1,263,1474,472,skewed_1
65534,251,16618.1,21151.1,10443,16808.9,21161.9,848,216,468,skewed_2
65519,251,16618.1,21151.1,738,16811,21334.4,259,135,371,skewed_2
65311,251,16618.1,21151.1,308,17528.4,21442.4,268,130,179,skewed_2
65534,251,16618.1,21151.1,48446,16667.3,21014.5,1986,652,682,skewed_2
65261,251,16618.1,21151.1,10038,16514.5,16534.1,902,46100,2427,skewed_1
65528,251,16618.1,21151.1,11568,16545.6,21039.9,369,227,362,skewed_2
65531,251,16618.1,21151.1,46454,16625.6,21090.5,1344,825,676,non_skewed
65532,251,16618.1,21151.1,42115,16639.5,21084.9,1094,548,564,skewed_2
65515,251,16618.1,21151.1,103,14159.9,19406.1,139,126,209,skewed_2
65261,251,16618.1,21151.1,89,14953.2,20220.8,172,112,127,skewed_2
65531,251,16618.1,21151.1,863,16965.1,21318.4,272,89,312,skewed_2
65261,251,16618.1,21151.1,7560,19842.2,19854.6,547,42937,1847,skewed_1
65401,251,16618.1,21151.1,7964,17171.7,20027.5,722,523,470,non_skewed
65525,251,16618.1,21151.1,27360,16477.9,20918.7,416,446,545,skewed_1
65261,251,16618.1,21151.1,32,12999.2,18763,148,222,61,non_skewed
65532,251,16618.1,21151.1,29794,16517.7,20978,1177,520,474,non_skewed
65261,251,16618.1,21151.1,2014,17821.9,21435.7,618,157,734,skewed_2
65261,251,16618.1,21151.1,4082,14780,14773.7,701,16374,993,skewed_1
65531,251,16618.1,21151.1,30356,16704.2,21035.6,1004,544,554,skewed_2
65438,251,16618.1,21151.1,1997,16604.8,21082.1,751,95,275,skewed_2
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,2672,23172,15774,skewed_1
65534,251,16618.1,21151.1,197564,16629.1,21001.3,1527,2803,2076,skewed_1
65530,251,16618.1,21151.1,5898,16377.6,20754.4,787,234,469,skewed_2
65463,251,16618.1,21151.1,282,17216.3,21381.2,258,75,185,skewed_2
65470,251,16618.1,21151.1,2626,15129.6,18655.6,451,282,518,skewed_2
65534,251,16618.1,21151.1,11863,16679.5,21171.2,577,236,614,skewed_2
65261,251,16618.1,21151.1,7268,23587.8,23591,607,37154,1755,skewed_1
65522,251,16618.1,21151.1,5070,16450.3,20877.2,500,188,508,skewed_2
65535,251,16618.1,21151.1,630099,16675.9,21113,2050,8002,5104,skewed_1
65535,251,16618.1,21151.1,1749744,16655.9,21067.6,2174,21377,15332,skewed_1
65534,251,16618.1,21151.1,42800,16567.8,21074.9,1197,670,642,non_skewed
65530,251,16618.1,21151.1,72576,16659.4,21079.5,710,1287,841,skewed_1
65531,251,16618.1,21151.1,8272,16788.4,21049,487,578,345,non_skewed
65534,251,16618.1,21151.1,171933,16608.6,21039.3,1089,2579,1958,skewed_1
65530,251,16618.1,21151.1,58408,16806.7,21133.7,1130,854,785,non_skewed
65531,251,16618.1,21151.1,29803,16721.3,21094.2,1100,543,520,non_skewed
65535,251,16618.1,21151.1,862911,16726.2,21100.6,1851,10077,7415,skewed_1
65534,251,16618.1,21151.1,88039,16640.4,21065.3,1187,1369,1317,skewed_1
65531,251,16618.1,21151.1,108817,16634.7,20972.8,1983,1608,1209,non_skewed
65533,251,16618.1,21151.1,41139,16795.6,21115.6,1168,704,653,non_skewed
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,2775,23655,16360,skewed_1
65531,251,16618.1,21151.1,29803,16721.3,21094.2,904,537,527,non_skewed
65513,251,16618.1,21151.1,25578,16662.7,21009.7,1004,506,533,skewed_2
65527,251,16618.1,21151.1,38884,16590.7,20989.4,1660,708,622,non_skewed
65261,251,16618.1,21151.1,196,16946.3,21069.8,148,84,171,skewed_2
65394,251,16618.1,21151.1,180,19640.6,22776.7,159,91,255,skewed_2
65519,251,16618.1,21151.1,7280,16167.7,20900.9,657,230,589,skewed_2
65535,251,16618.1,21151.1,499585,16626.2,21049.8,2058,6870,4380,skewed_1
65362,251,16618.1,21151.1,444,16682.3,21069.3,455,128,227,skewed_2
65261,251,16618.1,21151.1,413,15984.2,20559.2,363,175,266,skewed_2
65527,251,16618.1,21151.1,5310,17053.8,21115.9,962,155,438,skewed_2
65528,251,16618.1,21151.1,16014,16133.7,20629.2,956,281,381,skewed_2
65469,251,16618.1,21151.1,6982,16532.3,21109.1,754,203,374,skewed_2
65401,251,16618.1,21151.1,7964,17171.7,20027.5,1222,507,478,non_skewed
65534,251,16618.1,21151.1,131331,16661.7,21053.2,2073,1882,1482,non_skewed
65534,251,16618.1,21151.1,73888,16762,21264.8,943,971,750,non_skewed
65523,251,16618.1,21151.1,1808,16738.9,20964.3,378,104,251,skewed_2
65261,251,16618.1,21151.1,147,16844.6,20629.8,191,111,179,skewed_2
65261,251,16618.1,21151.1,50,16025.7,20311,110,89,122,skewed_2
65534,251,16618.1,21151.1,47373,16777.6,21172.9,1877,608,641,skewed_2
65535,251,16618.1,21151.1,1434753,16577.3,21012.1,2860,23530,16117,skewed_1
65525,251,16618.1,21151.1,12983,16316.4,20978.8,824,212,612,skewed_2
65524,251,16618.1,21151.1,3622,17637.5,22304.5,928,128,513,skewed_2
65535,251,16618.1,21151.1,136093,16558.2,21040.3,1001,1734,1624,skewed_1
65261,251,16618.1,21151.1,6292,12727.8,12736,559,31985,1522,skewed_1
65528,251,16618.1,21151.1,258,16479.7,21051.5,312,74,228,skewed_2
65531,251,16618.1,21151.1,46454,16625.6,21090.5,1383,538,589,skewed_2
65534,251,16618.1,21151.1,36587,16791.1,21268,1009,471,489,skewed_2
65526,251,16618.1,21151.1,15771,16485.1,20844.7,960,352,403,skewed_2
65261,251,16618.1,21151.1,4,18412.8,29049.3,116,62,64,skewed_2
65382,251,16618.1,21151.1,428,17726.3,21761.8,228,152,291,skewed_2
65279,251,16618.1,21151.1,278,16457.8,20762.6,187,71,299,skewed_2
65531,251,16618.1,21151.1,51320,16586.9,21018.5,1108,702,676,non_skewed
65535,251,16618.1,21151.1,203042,16553.7,21025.7,1658,3011,2039,skewed_1
65531,251,16618.1,21151.1,103115,16633.6,21010.5,1581,1458,1211,non_skewed
65531,251,16618.1,21151.1,108817,16634.7,20972.8,2445,1547,1223,non_skewed
65535,251,16618.1,21151.1,81094,16647.5,20996,1094,1148,964,non_skewed
65533,251,16618.1,21151.1,50107,16606.1,21016.9,1140,715,657,non_skewed
65261,251,16618.1,21151.1,167,16219,20646,170,83,183,skewed_2
65477,251,16618.1,21151.1,687,16702,21160.9,237,89,199,skewed_2
65533,251,16618.1,21151.1,21962,16723.7,21049.4,1143,527,447,non_skewed
65535,251,16618.1,21151.1,186314,16654.8,21062.5,1424,2971,1798,skewed_1
65521,251,16618.1,21151.1,20182,16794.2,21204.8,989,404,451,skewed_2
65533,251,16618.1,21151.1,188809,16531.8,20963,3031,2777,1875,non_skewed
65261,251,16618.1,21151.1,1625,14074.9,19068.3,455,103,521,skewed_2
65535,251,16618.1,21151.1,186314,16654.8,21062.5,1394,2813,1826,skewed_1
65261,251,16618.1,21151.1,423,16506.3,21047.6,230,181,292,skewed_2
65261,251,16618.1,21151.1,73,16169.6,20417.9,193,171,110,non_skewed
65534,251,16618.1,21151.1,65746,16751.1,21147.2,2285,1047,875,non_skewed
65261,251,16618.1,21151.1,9934,13028,13054.1,741,39792,2380,skewed_1
65261,251,16618.1,21151.1,54,19898.8,22299.8,141,370,91,non_skewed
65535,251,16618.1,21151.1,150357,16647.3,21041.9,1724,2246,1525,non_skewed
65535,251,16618.1,21151.1,46372,16640.6,21115.4,1317,639,657,skewed_2
65535,251,16618.1,21151.1,348832,16618.9,21077.4,1457,22661,3705,skewed_1
65524,251,16618.1,21151.1,3622,17637.5,22304.5,370,130,596,skewed_2
65535,251,16618.1,21151.1,530445,16886.4,21253.8,1762,829,1601,skewed_2
65534,423,16452.1,21014.8,197564,16629.1,21001.3,824,4425,2322,skewed_1
65529,423,16452.1,21014.8,13256,16425.4,20910.7,428,532,590,skewed_1
65315,423,16452.1,21014.8,251,16618.1,21151.1,109,125,309,skewed_1
65315,423,16452.1,21014.8,423,16452.1,21014.8,101,105,496,skewed_1
65527,423,16452.1,21014.8,5310,17053.8,21115.9,965,300,602,skewed_2
65444,423,16452.1,21014.8,1561,17449,21502.8,404,158,450,skewed_2
65526,423,16452.1,21014.8,7747,16634.6,21170.1,535,314,532,skewed_2
65526,423,16452.1,21014.8,3428,16929.1,21398.3,554,341,435,skewed_2
65477,423,16452.1,21014.8,2139,15643.7,20574.5,647,156,656,skewed_2
65535,423,16452.1,21014.8,255502,16705,21163.2,1939,4484,2212,skewed_1
65390,423,16452.1,21014.8,389,16721.8,21048.1,148,91,418,skewed_2
65372,423,16452.1,21014.8,1665,16242.8,20699.8,866,157,18896,skewed_2
65531,423,16452.1,21014.8,47422,16671.2,21111.9,2077,1556,856,non_skewed
65457,423,16452.1,21014.8,434,16740,21412.9,328,96,460,skewed_2
65535,423,16452.1,21014.8,203042,16553.7,21025.7,2159,4010,2210,skewed_1
65532,423,16452.1,21014.8,29794,16517.7,20978,1228,778,708,non_skewed
65532,423,16452.1,21014.8,16650,16349.9,20855,1206,488,578,skewed_2
65532,423,16452.1,21014.8,16650,16349.9,20855,1329,418,17397,skewed_2
65534,423,16452.1,21014.8,197564,16629.1,21001.3,2335,4473,2267,non_skewed
65534,423,16452.1,21014.8,131331,16661.7,21053.2,1672,2767,1598,non_skewed
65535,423,16452.1,21014.8,81094,16647.5,20996,1164,1770,1171,skewed_1
